# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1089,0.0618,6.711,0.016,0.912
0.5,0.04,0.0698,0.1088,0.0631,6.711,0.017,0.912
1.1,0.08,0.1366,0.1087,0.0644,7.457,0.017,0.912
1.6,0.12,0.2004,0.1085,0.0657,7.457,0.017,0.912
2.1,0.16,0.2611,0.1084,0.0672,7.457,0.018,0.907
2.7,0.20,0.3186,0.1081,0.0687,7.457,0.018,0.907
3.2,0.24,0.3730,0.1079,0.0702,7.457,0.019,0.903
3.8,0.28,0.4242,0.1075,0.0718,8.203,0.019,0.903
4.3,0.32,0.4723,0.1071,0.0734,8.203,0.019,0.899
4.8,0.36,0.5173,0.1065,0.0750,8.203,0.020,0.894
5.4,0.40,0.5593,0.1058,0.0765,8.203,0.020,0.890
5.9,0.45,0.5984,0.1049,0.0781,8.948,0.021,0.881
6.4,0.49,0.6346,0.1039,0.0795,8.948,0.021,0.872
6.9,0.53,0.6681,0.1025,0.0807,8.948,0.021,0.859
7.5,0.57,0.6988,0.1008,0.0817,8.948,0.022,0.845
8.0,0.61,0.7268,0.0986,0.0824,8.948,0.022,0.827
8.5,0.65,0.7522,0.0958,0.0825,8.948,0.022,0.805
9.1,0.69,0.7751,0.0911,0.0808,8.948,0.021,0.765
9.6,0.73,0.7951,0.0842,0.0772,8.203,0.020,0.707
10.1,0.77,0.8111,0.0773,0.0732,8.203,0.019,0.649
10.7,0.81,0.8235,0.0702,0.0690,7.457,0.018,0.587
11.2,0.85,0.8321,0.0630,0.0643,7.457,0.017,0.529
11.8,0.89,0.8369,0.0557,0.0592,6.711,0.016,0.467
12.3,0.93,0.8375,0.0482,0.0536,5.966,0.014,0.405
12.8,0.97,0.8321,0.0405,0.0473,5.220,0.013,0.338
13.4,1.01,0.8176,0.0326,0.0404,4.474,0.011,0.276
13.9,1.05,0.7859,0.0246,0.0330,3.728,0.009,0.205
14.4,1.09,0.7159,0.0165,0.0252,2.983,0.007,0.138
15.0,1.13,0.5276,0.0083,0.0178,2.237,0.005,0.071
15.5,1.17,-0.0005,0.0000,0.0111,1.491,0.003,0.000
