# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.1418,    0.0744,    445.929,    0.426,    20.088
2.1,    0.05,    0.0928,    0.1419,    0.0779,    467.554,    0.446,    20.115
4.3,    0.10,    0.1772,    0.1422,    0.0817,    489.925,    0.468,    20.142
6.5,    0.15,    0.2538,    0.1424,    0.0858,    514.533,    0.491,    20.182
8.6,    0.20,    0.3229,    0.1428,    0.0901,    540.632,    0.516,    20.231
10.8,    0.25,    0.3852,    0.1432,    0.0947,    568.223,    0.542,    20.288
12.9,    0.31,    0.4413,    0.1436,    0.0995,    596.560,    0.570,    20.351
15.1,    0.36,    0.4918,    0.1440,    0.1044,    626.388,    0.598,    20.408
17.3,    0.41,    0.5373,    0.1444,    0.1095,    656.962,    0.627,    20.462
19.4,    0.46,    0.5779,    0.1447,    0.1148,    689.027,    0.658,    20.511
21.5,    0.51,    0.6144,    0.1450,    0.1202,    721.092,    0.689,    20.546
23.7,    0.56,    0.6482,    0.1451,    0.1255,    752.411,    0.719,    20.564
25.9,    0.61,    0.6773,    0.1450,    0.1309,    785.222,    0.750,    20.542
28.0,    0.66,    0.7033,    0.1441,    0.1357,    813.559,    0.777,    20.413
30.2,    0.71,    0.7268,    0.1417,    0.1391,    834.438,    0.797,    20.079
32.4,    0.76,    0.7473,    0.1376,    0.1407,    844.132,    0.806,    19.501
34.5,    0.82,    0.7664,    0.1319,    0.1403,    841.895,    0.804,    18.696
36.7,    0.87,    0.7850,    0.1245,    0.1373,    823.998,    0.787,    17.637
38.8,    0.92,    0.8032,    0.1155,    0.1318,    791.188,    0.755,    16.365
41.0,    0.97,    0.8196,    0.1063,    0.1255,    753.157,    0.719,    15.062
43.1,    1.02,    0.8339,    0.0969,    0.1183,    709.906,    0.678,    13.727
45.3,    1.07,    0.8459,    0.0872,    0.1103,    661.436,    0.632,    12.357
47.4,    1.12,    0.8522,    0.0772,    0.1015,    609.237,    0.582,    10.938
49.6,    1.17,    0.8568,    0.0670,    0.0917,    550.327,    0.525,    9.501
51.8,    1.22,    0.8543,    0.0566,    0.0810,    486.196,    0.464,    8.020
53.9,    1.27,    0.8441,    0.0460,    0.0694,    416.101,    0.397,    6.512
56.1,    1.32,    0.8184,    0.0350,    0.0567,    340.039,    0.325,    4.960
58.2,    1.38,    0.7542,    0.0237,    0.0432,    258.758,    0.247,    3.354
60.4,    1.43,    0.5849,    0.0120,    0.0292,    175.239,    0.167,    1.695
62.5,    1.48,    -0.0013,    0.0000,    0.0148,    88.738,    0.085,    0.000
