# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.1456,    0.0833,    32.065,    0.076,    3.301
0.8,    0.05,    0.0853,    0.1457,    0.0869,    33.556,    0.080,    3.305
1.7,    0.10,    0.1637,    0.1459,    0.0907,    35.048,    0.083,    3.309
2.6,    0.15,    0.2353,    0.1461,    0.0948,    36.539,    0.087,    3.314
3.4,    0.20,    0.3006,    0.1463,    0.0991,    38.031,    0.091,    3.318
4.3,    0.25,    0.3601,    0.1465,    0.1035,    39.522,    0.095,    3.323
5.2,    0.31,    0.4141,    0.1467,    0.1081,    41.759,    0.099,    3.327
6.0,    0.36,    0.4630,    0.1469,    0.1130,    43.251,    0.103,    3.332
6.9,    0.41,    0.5073,    0.1470,    0.1179,    45.488,    0.108,    3.332
7.7,    0.46,    0.5472,    0.1470,    0.1230,    46.979,    0.113,    3.332
8.6,    0.51,    0.5831,    0.1468,    0.1281,    49.216,    0.117,    3.327
9.5,    0.56,    0.6153,    0.1463,    0.1330,    50.708,    0.122,    3.318
10.3,    0.61,    0.6440,    0.1450,    0.1374,    52.945,    0.126,    3.287
11.2,    0.66,    0.6695,    0.1426,    0.1409,    54.436,    0.129,    3.234
12.1,    0.71,    0.6918,    0.1389,    0.1430,    55.182,    0.131,    3.149
12.9,    0.76,    0.7111,    0.1339,    0.1437,    55.182,    0.132,    3.038
13.8,    0.81,    0.7275,    0.1275,    0.1426,    54.436,    0.131,    2.891
14.7,    0.86,    0.7415,    0.1193,    0.1391,    53.690,    0.128,    2.705
15.5,    0.92,    0.7525,    0.1103,    0.1342,    51.453,    0.123,    2.500
16.4,    0.97,    0.7603,    0.1011,    0.1285,    49.216,    0.118,    2.291
17.2,    1.02,    0.7648,    0.0917,    0.1220,    46.979,    0.112,    2.077
18.1,    1.07,    0.7693,    0.0822,    0.1141,    43.996,    0.105,    1.864
19.0,    1.12,    0.7710,    0.0725,    0.1052,    40.268,    0.096,    1.646
19.8,    1.17,    0.7679,    0.0627,    0.0955,    36.539,    0.087,    1.419
20.7,    1.22,    0.7583,    0.0527,    0.0848,    32.811,    0.078,    1.192
21.5,    1.27,    0.7392,    0.0425,    0.0731,    28.337,    0.067,    0.965
22.4,    1.32,    0.7034,    0.0322,    0.0605,    23.117,    0.055,    0.730
23.2,    1.37,    0.6314,    0.0216,    0.0470,    17.897,    0.043,    0.489
24.1,    1.42,    0.4745,    0.0109,    0.0327,    12.677,    0.030,    0.245
25.0,    1.48,    -0.0003,    0.0000,    0.0175,    6.711,    0.016,    0.000
