# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.1200,    0.2263,    11401.005,    7.258,    79.312
3.4,    0.04,    0.0239,    0.1205,    0.2210,    11135.536,    7.089,    79.654
6.7,    0.09,    0.0492,    0.1209,    0.2153,    10846.950,    6.905,    79.943
10.0,    0.13,    0.0767,    0.1216,    0.2084,    10500.946,    6.685,    80.415
13.4,    0.18,    0.1062,    0.1220,    0.2014,    10144.501,    6.458,    80.668
16.7,    0.22,    0.1373,    0.1222,    0.1950,    9826.087,    6.255,    80.815
20.0,    0.26,    0.1704,    0.1224,    0.1888,    9509.910,    6.054,    80.904
23.4,    0.31,    0.2055,    0.1224,    0.1827,    9205.665,    5.861,    80.940
26.7,    0.35,    0.2422,    0.1224,    0.1772,    8925.282,    5.682,    80.931
30.0,    0.39,    0.2783,    0.1224,    0.1735,    8741.840,    5.565,    80.949
33.4,    0.44,    0.3180,    0.1223,    0.1685,    8486.810,    5.403,    80.824
36.7,    0.48,    0.3583,    0.1220,    0.1641,    8269.066,    5.264,    80.660
40.1,    0.53,    0.4141,    0.1211,    0.1538,    7747.076,    4.932,    80.059
43.4,    0.57,    0.4713,    0.1202,    0.1453,    7319.044,    4.659,    79.467
46.8,    0.61,    0.5328,    0.1192,    0.1373,    6914.875,    4.402,    78.805
50.1,    0.66,    0.5950,    0.1182,    0.1306,    6577.819,    4.188,    78.137
53.4,    0.70,    0.6596,    0.1171,    0.1244,    6268.353,    3.991,    77.395
56.8,    0.74,    0.7286,    0.1157,    0.1183,    5958.142,    3.793,    76.469
60.1,    0.79,    0.7860,    0.1110,    0.1114,    5610.646,    3.572,    73.373
63.4,    0.83,    0.8184,    0.1020,    0.1037,    5225.865,    3.327,    67.408
66.8,    0.88,    0.8428,    0.0924,    0.0961,    4842.575,    3.083,    61.105
70.1,    0.92,    0.8652,    0.0826,    0.0878,    4423.492,    2.816,    54.584
73.4,    0.96,    0.8835,    0.0729,    0.0796,    4008.137,    2.551,    48.201
76.8,    1.01,    0.8989,    0.0632,    0.0708,    3568.920,    2.272,    41.773
80.2,    1.05,    0.9104,    0.0533,    0.0616,    3102.857,    1.975,    35.248
83.5,    1.10,    0.9161,    0.0434,    0.0519,    2612.187,    1.663,    28.664
86.8,    1.14,    0.9107,    0.0331,    0.0414,    2086.468,    1.328,    21.890
90.2,    1.18,    0.8812,    0.0226,    0.0303,    1525.702,    0.971,    14.910
93.5,    1.23,    0.7370,    0.0116,    0.0193,    970.156,    0.618,    7.651
96.8,    1.27,    -0.0326,    -0.0002,    0.0087,    436.234,    0.278,    -0.147
