# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1152,0.0491,0.000,0.003,0.165
0.1,0.03,0.0629,0.1143,0.0496,0.000,0.003,0.160
0.2,0.05,0.1233,0.1131,0.0501,0.000,0.003,0.160
0.4,0.08,0.1811,0.1116,0.0506,0.000,0.003,0.160
0.4,0.11,0.2361,0.1100,0.0509,0.000,0.003,0.156
0.6,0.14,0.2884,0.1080,0.0512,0.000,0.003,0.151
0.7,0.16,0.3380,0.1059,0.0514,0.000,0.003,0.151
0.8,0.19,0.3846,0.1035,0.0515,0.000,0.003,0.147
0.9,0.22,0.4284,0.1009,0.0515,0.000,0.003,0.142
1.0,0.25,0.4693,0.0980,0.0514,0.000,0.003,0.138
1.2,0.27,0.5071,0.0949,0.0512,0.000,0.003,0.133
1.3,0.30,0.5418,0.0915,0.0508,0.000,0.003,0.129
1.4,0.33,0.5734,0.0879,0.0503,0.000,0.003,0.125
1.5,0.36,0.6020,0.0840,0.0496,0.000,0.003,0.120
1.6,0.38,0.6274,0.0798,0.0487,0.000,0.003,0.111
1.7,0.41,0.6499,0.0754,0.0476,0.000,0.003,0.107
1.8,0.44,0.6693,0.0707,0.0462,0.000,0.003,0.102
2.0,0.46,0.6859,0.0659,0.0447,0.000,0.003,0.093
2.1,0.49,0.6998,0.0610,0.0429,0.000,0.002,0.085
2.2,0.52,0.7117,0.0561,0.0409,0.000,0.002,0.080
2.3,0.55,0.7213,0.0509,0.0386,0.000,0.002,0.071
2.4,0.57,0.7285,0.0457,0.0360,0.000,0.002,0.067
2.5,0.60,0.7328,0.0403,0.0331,0.000,0.002,0.058
2.7,0.63,0.7343,0.0349,0.0299,0.000,0.002,0.049
2.8,0.66,0.7305,0.0293,0.0263,0.000,0.001,0.040
2.9,0.68,0.7167,0.0235,0.0225,0.000,0.001,0.036
3.0,0.71,0.6860,0.0178,0.0184,0.000,0.001,0.027
3.1,0.74,0.6239,0.0119,0.0141,0.000,0.001,0.018
3.2,0.77,0.4794,0.0060,0.0096,0.000,0.001,0.009
3.4,0.79,-0.0009,0.0000,0.0051,0.000,0.000,0.000
