# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1217,0.0786,1036.523,0.761,29.145
1.5,0.03,0.0436,0.1212,0.0758,998.492,0.733,29.016
3.0,0.05,0.0901,0.1204,0.0729,960.461,0.705,28.838
4.5,0.08,0.1396,0.1193,0.0699,920.939,0.677,28.575
6.0,0.11,0.1918,0.1177,0.0669,881.417,0.648,28.184
7.5,0.14,0.2464,0.1156,0.0640,842.641,0.619,27.686
9.0,0.16,0.3015,0.1132,0.0614,809.084,0.595,27.107
10.5,0.19,0.3550,0.1105,0.0594,782.985,0.575,26.467
12.0,0.22,0.4065,0.1076,0.0577,760.614,0.559,25.760
13.5,0.25,0.4560,0.1043,0.0561,739.734,0.543,24.986
15.0,0.27,0.5032,0.1008,0.0546,720.346,0.529,24.149
16.5,0.30,0.5475,0.0971,0.0532,700.958,0.515,23.246
18.0,0.33,0.5887,0.0930,0.0517,681.570,0.500,22.277
19.5,0.35,0.6263,0.0887,0.0502,661.436,0.486,21.249
21.0,0.38,0.6601,0.0842,0.0487,641.302,0.471,20.159
22.5,0.41,0.6901,0.0794,0.0470,619.677,0.455,19.016
24.0,0.44,0.7167,0.0744,0.0453,597.306,0.439,17.828
25.5,0.46,0.7404,0.0694,0.0435,572.698,0.421,16.627
27.0,0.49,0.7618,0.0643,0.0414,545.852,0.401,15.395
28.5,0.52,0.7811,0.0590,0.0392,516.024,0.379,14.136
30.0,0.55,0.7978,0.0537,0.0367,483.214,0.355,12.851
31.5,0.57,0.8107,0.0482,0.0340,448.166,0.329,11.534
33.0,0.60,0.8205,0.0425,0.0311,409.389,0.301,10.186
34.5,0.63,0.8268,0.0368,0.0279,367.630,0.270,8.803
36.0,0.65,0.8276,0.0309,0.0244,321.397,0.236,7.393
37.5,0.68,0.8170,0.0249,0.0207,273.672,0.201,5.956
39.0,0.71,0.7899,0.0188,0.0169,222.219,0.163,4.502
40.5,0.74,0.7337,0.0126,0.0127,167.037,0.123,3.025
42.0,0.76,0.5894,0.0063,0.0082,108.126,0.080,1.521
43.5,0.79,-0.0050,0.0000,0.0039,51.453,0.038,-0.004
