# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1217,0.0905,6608.392,2.744,91.255
2.6,0.03,0.0363,0.1214,0.0893,6518.908,2.707,90.984
5.2,0.05,0.0734,0.1211,0.0882,6436.881,2.672,90.757
7.8,0.08,0.1113,0.1207,0.0870,6346.652,2.635,90.463
10.4,0.11,0.1500,0.1203,0.0857,6257.168,2.598,90.143
13.0,0.13,0.1896,0.1198,0.0845,6163.955,2.559,89.770
15.6,0.16,0.2302,0.1192,0.0831,6063.286,2.517,89.351
18.2,0.19,0.2718,0.1186,0.0817,5960.379,2.475,88.893
20.8,0.21,0.3144,0.1179,0.0802,5854.490,2.431,88.395
23.4,0.24,0.3583,0.1171,0.0787,5741.889,2.384,87.808
26.0,0.27,0.4025,0.1160,0.0770,5622.577,2.334,86.923
28.7,0.29,0.4466,0.1139,0.0750,5471.946,2.272,85.344
31.2,0.32,0.4883,0.1108,0.0728,5313.112,2.206,83.057
33.8,0.35,0.5246,0.1070,0.0709,5175.157,2.149,80.215
36.4,0.37,0.5557,0.1027,0.0692,5050.625,2.097,77.021
39.0,0.40,0.5842,0.0981,0.0673,4913.416,2.040,73.507
41.7,0.43,0.6098,0.0931,0.0653,4766.514,1.979,69.784
44.3,0.45,0.6336,0.0876,0.0629,4588.291,1.905,65.696
46.8,0.48,0.6555,0.0815,0.0599,4369.056,1.814,61.119
49.4,0.51,0.6749,0.0753,0.0567,4137.889,1.718,56.461
52.1,0.53,0.6889,0.0695,0.0540,3939.532,1.635,52.120
54.7,0.56,0.6980,0.0637,0.0513,3741.176,1.553,47.769
57.3,0.59,0.7034,0.0572,0.0478,3492.112,1.450,42.890
59.9,0.61,0.7037,0.0498,0.0435,3177.427,1.319,37.343
62.5,0.64,0.6938,0.0420,0.0388,2834.405,1.177,31.476
65.1,0.67,0.6686,0.0339,0.0339,2473.486,1.027,25.413
67.7,0.70,0.6194,0.0257,0.0288,2101.382,0.872,19.230
70.3,0.72,0.5363,0.0175,0.0235,1717.347,0.713,13.100
72.9,0.75,0.3752,0.0090,0.0179,1304.229,0.542,6.712
75.5,0.78,0.0186,0.0003,0.0123,897.077,0.373,0.222
