# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0672,0.0294,0.746,0.002,0.196
0.2,0.02,0.0384,0.0654,0.0283,0.746,0.002,0.191
0.4,0.03,0.0748,0.0640,0.0284,0.746,0.002,0.187
0.5,0.05,0.1109,0.0626,0.0281,0.746,0.002,0.182
0.7,0.07,0.1447,0.0603,0.0277,0.746,0.002,0.178
0.8,0.08,0.1869,0.0595,0.0264,0.746,0.002,0.173
1.0,0.10,0.2146,0.0571,0.0265,0.746,0.002,0.169
1.2,0.12,0.2554,0.0550,0.0250,0.746,0.002,0.160
1.3,0.13,0.2805,0.0532,0.0252,0.746,0.002,0.156
1.5,0.15,0.3124,0.0510,0.0244,0.746,0.002,0.151
1.7,0.17,0.3411,0.0487,0.0237,0.746,0.002,0.142
1.8,0.18,0.3694,0.0465,0.0230,0.746,0.002,0.138
2.0,0.20,0.3993,0.0442,0.0221,0.746,0.002,0.129
2.2,0.22,0.4249,0.0422,0.0214,0.746,0.001,0.125
2.4,0.23,0.4452,0.0399,0.0208,0.746,0.001,0.116
2.5,0.25,0.4611,0.0373,0.0201,0.746,0.001,0.111
2.7,0.27,0.4751,0.0349,0.0195,0.746,0.001,0.102
2.9,0.28,0.4888,0.0330,0.0190,0.746,0.001,0.098
3.0,0.30,0.4962,0.0303,0.0182,0.746,0.001,0.089
3.2,0.32,0.5030,0.0280,0.0175,0.746,0.001,0.080
3.4,0.33,0.5005,0.0250,0.0166,0.746,0.001,0.076
3.5,0.35,0.5009,0.0230,0.0160,0.746,0.001,0.067
3.7,0.36,0.4926,0.0200,0.0148,0.746,0.001,0.058
3.9,0.38,0.4787,0.0177,0.0141,0.746,0.001,0.053
4.0,0.40,0.4505,0.0145,0.0129,0.746,0.001,0.044
4.2,0.41,0.4147,0.0118,0.0118,0.000,0.001,0.036
4.4,0.43,0.3543,0.0087,0.0106,0.000,0.001,0.027
4.6,0.45,0.2742,0.0059,0.0096,0.000,0.001,0.018
4.7,0.46,0.1655,0.0031,0.0086,0.000,0.001,0.009
4.9,0.48,-0.0048,-0.0001,0.0075,0.000,0.001,0.000
