# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0609,0.0246,78.298,0.040,4.039
0.8,0.02,0.0406,0.0608,0.0247,79.044,0.040,4.030
1.6,0.03,0.0807,0.0606,0.0248,79.790,0.040,4.021
2.4,0.05,0.1199,0.0604,0.0250,79.790,0.040,4.003
3.2,0.07,0.1585,0.0600,0.0250,79.790,0.040,3.977
4.0,0.08,0.1962,0.0594,0.0250,79.790,0.040,3.937
4.8,0.10,0.2329,0.0585,0.0249,79.790,0.040,3.879
5.6,0.12,0.2683,0.0574,0.0247,79.044,0.040,3.803
6.4,0.13,0.3028,0.0559,0.0244,78.298,0.039,3.705
7.2,0.15,0.3358,0.0543,0.0240,76.807,0.039,3.599
8.0,0.17,0.3670,0.0525,0.0236,75.316,0.038,3.479
8.8,0.18,0.3954,0.0503,0.0231,73.824,0.037,3.336
9.6,0.20,0.4211,0.0481,0.0226,72.333,0.036,3.189
10.4,0.21,0.4451,0.0458,0.0221,70.841,0.035,3.034
11.2,0.23,0.4667,0.0434,0.0215,68.604,0.035,2.878
11.9,0.25,0.4862,0.0410,0.0209,67.113,0.034,2.718
12.7,0.26,0.5006,0.0387,0.0204,65.622,0.033,2.562
13.5,0.28,0.5153,0.0361,0.0197,62.639,0.032,2.393
14.3,0.30,0.5282,0.0335,0.0189,60.402,0.030,2.220
15.2,0.31,0.5382,0.0308,0.0180,57.419,0.029,2.042
16.0,0.33,0.5449,0.0281,0.0170,54.436,0.027,1.859
16.7,0.35,0.5505,0.0251,0.0158,50.708,0.025,1.668
17.5,0.36,0.5476,0.0223,0.0148,47.725,0.024,1.477
18.3,0.38,0.5379,0.0194,0.0137,43.996,0.022,1.286
19.1,0.40,0.5169,0.0164,0.0126,40.268,0.020,1.085
19.9,0.41,0.4824,0.0133,0.0114,36.539,0.018,0.881
20.7,0.43,0.4257,0.0101,0.0102,32.811,0.016,0.667
21.5,0.45,0.3376,0.0068,0.0090,28.337,0.014,0.449
22.3,0.46,0.2040,0.0034,0.0077,24.608,0.012,0.227
23.1,0.48,-0.0088,-0.0001,0.0065,20.880,0.011,-0.009
