# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.0881,    0.0508,    257.266,    0.082,    7.019
2.7,    0.04,    0.0712,    0.0882,    0.0521,    263.978,    0.084,    7.028
5.4,    0.08,    0.1390,    0.0883,    0.0535,    270.689,    0.086,    7.037
8.0,    0.13,    0.2033,    0.0884,    0.0549,    278.146,    0.088,    7.046
10.7,    0.17,    0.2642,    0.0885,    0.0564,    285.603,    0.091,    7.055
13.4,    0.21,    0.3217,    0.0887,    0.0580,    293.806,    0.093,    7.068
16.0,    0.25,    0.3756,    0.0888,    0.0597,    302.008,    0.096,    7.077
18.7,    0.29,    0.4264,    0.0889,    0.0614,    310.957,    0.099,    7.082
21.4,    0.34,    0.4739,    0.0889,    0.0632,    319.905,    0.102,    7.086
24.1,    0.38,    0.5183,    0.0889,    0.0650,    328.854,    0.105,    7.082
26.7,    0.42,    0.5597,    0.0887,    0.0667,    337.802,    0.108,    7.073
29.4,    0.46,    0.5983,    0.0886,    0.0685,    346.750,    0.110,    7.059
32.1,    0.51,    0.6341,    0.0882,    0.0703,    355.699,    0.113,    7.033
34.7,    0.55,    0.6672,    0.0877,    0.0720,    363.902,    0.116,    6.993
37.4,    0.59,    0.6979,    0.0870,    0.0735,    372.104,    0.118,    6.935
40.1,    0.63,    0.7260,    0.0858,    0.0746,    378.070,    0.120,    6.837
42.8,    0.67,    0.7526,    0.0828,    0.0741,    375.087,    0.119,    6.601
45.5,    0.72,    0.7776,    0.0774,    0.0713,    360.919,    0.115,    6.174
48.1,    0.76,    0.7986,    0.0717,    0.0680,    344.513,    0.110,    5.712
50.8,    0.80,    0.8173,    0.0658,    0.0644,    325.871,    0.104,    5.244
53.5,    0.84,    0.8328,    0.0598,    0.0604,    305.737,    0.097,    4.764
56.1,    0.88,    0.8452,    0.0536,    0.0561,    284.112,    0.090,    4.275
58.8,    0.93,    0.8545,    0.0474,    0.0514,    260.249,    0.083,    3.777
61.5,    0.97,    0.8610,    0.0410,    0.0461,    233.404,    0.074,    3.269
64.2,    1.01,    0.8640,    0.0345,    0.0404,    204.322,    0.065,    2.753
66.8,    1.05,    0.8612,    0.0279,    0.0341,    172.257,    0.055,    2.224
69.5,    1.09,    0.8506,    0.0211,    0.0272,    137.209,    0.044,    1.681
72.2,    1.14,    0.8159,    0.0142,    0.0198,    99.924,    0.032,    1.130
74.8,    1.18,    0.6950,    0.0071,    0.0121,    61.147,    0.020,    0.569
77.5,    1.22,    -0.0007,    0.0000,    0.0047,    23.862,    0.008,    0.000
