# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1165,0.1707,2705.399,4.305,44.037
1.5,0.04,0.0249,0.1166,0.1647,2609.950,4.154,44.082
3.0,0.07,0.0518,0.1166,0.1585,2512.263,3.998,44.104
4.4,0.11,0.0810,0.1166,0.1521,2410.102,3.836,44.091
5.9,0.14,0.1128,0.1164,0.1454,2304.213,3.667,44.028
7.4,0.18,0.1477,0.1162,0.1385,2193.849,3.492,43.922
8.9,0.21,0.1861,0.1157,0.1313,2081.248,3.312,43.753
10.3,0.25,0.2287,0.1151,0.1241,1965.665,3.129,43.521
11.8,0.28,0.2760,0.1143,0.1166,1847.844,2.941,43.210
13.3,0.32,0.3291,0.1132,0.1090,1726.295,2.748,42.796
14.8,0.35,0.3886,0.1118,0.1013,1604.746,2.554,42.258
16.2,0.39,0.4542,0.1097,0.0935,1481.706,2.358,41.471
17.7,0.42,0.5252,0.1067,0.0859,1360.157,2.165,40.354
19.2,0.46,0.5960,0.1030,0.0791,1252.776,1.994,38.935
20.7,0.49,0.6606,0.0985,0.0735,1164.783,1.854,37.254
22.1,0.53,0.7159,0.0934,0.0689,1091.705,1.737,35.310
23.6,0.56,0.7595,0.0876,0.0649,1029.066,1.638,33.113
25.1,0.60,0.7899,0.0813,0.0616,976.121,1.554,30.746
26.6,0.63,0.8116,0.0752,0.0587,930.633,1.481,28.437
28.0,0.67,0.8310,0.0690,0.0555,879.926,1.400,26.075
29.5,0.70,0.8483,0.0626,0.0520,823.253,1.310,23.665
31.0,0.74,0.8634,0.0561,0.0480,761.360,1.211,21.209
32.5,0.77,0.8758,0.0495,0.0437,692.755,1.103,18.700
33.9,0.81,0.8843,0.0427,0.0391,619.677,0.986,16.138
35.4,0.84,0.8868,0.0358,0.0341,540.632,0.861,13.540
36.9,0.88,0.8810,0.0288,0.0288,456.368,0.726,10.898
38.4,0.92,0.8570,0.0217,0.0232,367.630,0.586,8.220
39.8,0.95,0.7924,0.0146,0.0175,277.400,0.441,5.511
41.3,0.99,0.6227,0.0073,0.0116,183.442,0.292,2.767
42.8,1.02,-0.0007,0.0000,0.0061,96.941,0.154,0.000
