# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1124,0.1660,7127.399,6.188,74.036
2.9,0.04,0.0303,0.1128,0.1627,6984.971,6.064,74.321
5.7,0.09,0.0622,0.1132,0.1590,6829.119,5.928,74.579
8.5,0.13,0.0960,0.1136,0.1550,6657.608,5.780,74.801
11.4,0.17,0.1319,0.1138,0.1508,6474.912,5.621,74.984
14.2,0.22,0.1701,0.1140,0.1464,6286.996,5.458,75.117
17.1,0.26,0.2109,0.1142,0.1418,6089.385,5.286,75.188
19.9,0.31,0.2547,0.1142,0.1370,5882.081,5.107,75.193
22.8,0.35,0.3011,0.1141,0.1323,5682.979,4.933,75.139
25.6,0.39,0.3506,0.1139,0.1276,5481.640,4.758,75.015
28.5,0.44,0.4028,0.1136,0.1231,5286.266,4.589,74.806
31.3,0.48,0.4574,0.1131,0.1188,5101.333,4.429,74.517
34.2,0.52,0.5143,0.1125,0.1146,4923.111,4.274,74.121
37.0,0.57,0.5721,0.1117,0.1108,4759.802,4.132,73.587
39.9,0.61,0.6306,0.1106,0.1072,4602.460,3.996,72.831
42.7,0.65,0.6875,0.1089,0.1038,4456.302,3.869,71.754
45.6,0.70,0.7402,0.1059,0.0999,4290.011,3.724,69.721
48.4,0.74,0.7843,0.1012,0.0957,4111.043,3.569,66.630
51.2,0.79,0.8179,0.0952,0.0915,3930.584,3.412,62.738
54.1,0.83,0.8439,0.0882,0.0867,3721.788,3.231,58.072
57.0,0.87,0.8643,0.0801,0.0809,3473.470,3.015,52.729
59.8,0.92,0.8810,0.0719,0.0748,3212.475,2.789,47.338
62.6,0.96,0.8957,0.0635,0.0681,2923.889,2.539,41.822
65.5,1.00,0.9084,0.0550,0.0608,2611.441,2.267,36.226
68.3,1.05,0.9188,0.0462,0.0527,2264.691,1.966,30.453
71.2,1.09,0.9253,0.0374,0.0441,1893.332,1.644,24.621
74.0,1.14,0.9231,0.0284,0.0349,1499.602,1.302,18.705
76.8,1.18,0.8944,0.0191,0.0252,1081.265,0.939,12.584
79.7,1.22,0.7830,0.0097,0.0151,648.013,0.563,6.370
82.6,1.27,-0.0044,0.0000,0.0049,208.050,0.181,-0.013
