# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.1523,    0.0879,    143.920,    0.344,    11.014
1.0,    0.04,    0.0745,    0.1525,    0.0905,    148.394,    0.354,    11.032
2.0,    0.09,    0.1450,    0.1527,    0.0931,    152.123,    0.364,    11.049
3.0,    0.13,    0.2115,    0.1530,    0.0960,    157.343,    0.375,    11.067
4.0,    0.18,    0.2739,    0.1533,    0.0990,    161.817,    0.387,    11.089
5.0,    0.22,    0.3324,    0.1536,    0.1022,    167.037,    0.399,    11.112
6.0,    0.27,    0.3871,    0.1539,    0.1055,    173.002,    0.412,    11.134
7.0,    0.31,    0.4380,    0.1542,    0.1089,    178.222,    0.426,    11.152
8.0,    0.35,    0.4853,    0.1544,    0.1125,    184.188,    0.440,    11.169
9.0,    0.40,    0.5292,    0.1546,    0.1162,    190.153,    0.454,    11.183
10.0,    0.44,    0.5697,    0.1546,    0.1200,    196.119,    0.469,    11.187
11.0,    0.49,    0.6071,    0.1545,    0.1238,    202.830,    0.484,    11.178
12.0,    0.53,    0.6417,    0.1539,    0.1272,    208.050,    0.497,    11.129
13.0,    0.57,    0.6741,    0.1519,    0.1296,    211.779,    0.506,    10.992
14.0,    0.62,    0.7041,    0.1486,    0.1306,    214.016,    0.510,    10.747
15.0,    0.66,    0.7317,    0.1436,    0.1302,    213.270,    0.509,    10.391
16.0,    0.71,    0.7571,    0.1369,    0.1279,    209.542,    0.500,    9.902
17.0,    0.75,    0.7807,    0.1277,    0.1230,    201.339,    0.481,    9.239
18.0,    0.80,    0.8014,    0.1182,    0.1174,    192.391,    0.459,    8.549
19.0,    0.84,    0.8195,    0.1085,    0.1112,    181.951,    0.435,    7.847
20.0,    0.88,    0.8350,    0.0986,    0.1044,    170.765,    0.408,    7.135
21.0,    0.93,    0.8479,    0.0885,    0.0969,    158.834,    0.379,    6.405
22.0,    0.97,    0.8585,    0.0782,    0.0886,    145.411,    0.346,    5.658
23.0,    1.02,    0.8669,    0.0676,    0.0793,    129.752,    0.310,    4.893
24.0,    1.06,    0.8707,    0.0568,    0.0692,    113.346,    0.270,    4.110
25.0,    1.11,    0.8692,    0.0457,    0.0581,    95.450,    0.227,    3.305
26.0,    1.15,    0.8557,    0.0344,    0.0462,    76.061,    0.181,    2.491
27.0,    1.19,    0.8116,    0.0230,    0.0338,    55.182,    0.132,    1.664
28.0,    1.24,    0.6664,    0.0116,    0.0215,    35.048,    0.084,    0.836
29.0,    1.28,    -0.0003,    0.0000,    0.0101,    16.405,    0.039,    0.000
