# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.1347,    0.0818,    15.660,    0.012,    1.125
1.0,    0.04,    0.0683,    0.1348,    0.0836,    15.660,    0.013,    1.130
1.9,    0.08,    0.1337,    0.1350,    0.0856,    16.405,    0.013,    1.130
2.9,    0.13,    0.1961,    0.1352,    0.0876,    16.405,    0.013,    1.130
3.9,    0.17,    0.2555,    0.1352,    0.0897,    17.151,    0.014,    1.130
4.8,    0.21,    0.3120,    0.1351,    0.0917,    17.897,    0.014,    1.130
5.8,    0.25,    0.3656,    0.1349,    0.0938,    17.897,    0.014,    1.130
6.8,    0.30,    0.4162,    0.1344,    0.0958,    18.642,    0.015,    1.125
7.7,    0.34,    0.4638,    0.1338,    0.0978,    18.642,    0.015,    1.121
8.7,    0.38,    0.5086,    0.1330,    0.0997,    19.388,    0.015,    1.112
9.7,    0.42,    0.5505,    0.1318,    0.1014,    19.388,    0.015,    1.103
10.6,    0.47,    0.5894,    0.1303,    0.1030,    19.388,    0.016,    1.090
11.6,    0.51,    0.6256,    0.1283,    0.1043,    20.134,    0.016,    1.072
12.6,    0.55,    0.6588,    0.1259,    0.1052,    20.134,    0.016,    1.054
13.5,    0.59,    0.6892,    0.1227,    0.1056,    20.134,    0.016,    1.028
14.5,    0.64,    0.7170,    0.1183,    0.1048,    20.134,    0.016,    0.992
15.5,    0.68,    0.7421,    0.1118,    0.1021,    19.388,    0.016,    0.934
16.5,    0.72,    0.7638,    0.1043,    0.0983,    18.642,    0.015,    0.872
17.4,    0.76,    0.7823,    0.0966,    0.0941,    17.897,    0.014,    0.810
18.4,    0.80,    0.7975,    0.0888,    0.0896,    17.151,    0.014,    0.743
19.4,    0.85,    0.8099,    0.0808,    0.0846,    16.405,    0.013,    0.676
20.3,    0.89,    0.8198,    0.0727,    0.0789,    14.914,    0.012,    0.609
21.3,    0.93,    0.8275,    0.0644,    0.0725,    14.168,    0.011,    0.538
22.3,    0.97,    0.8335,    0.0558,    0.0653,    12.677,    0.010,    0.467
23.2,    1.02,    0.8369,    0.0470,    0.0571,    11.185,    0.009,    0.391
24.2,    1.06,    0.8356,    0.0379,    0.0480,    8.948,    0.007,    0.316
25.2,    1.10,    0.8256,    0.0286,    0.0382,    7.457,    0.006,    0.240
26.2,    1.14,    0.7946,    0.0193,    0.0277,    5.220,    0.004,    0.160
27.1,    1.19,    0.6984,    0.0098,    0.0167,    2.983,    0.002,    0.080
28.1,    1.23,    -0.0015,    0.0000,    0.0064,    1.491,    0.001,    0.000
