# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.1029,    0.0454,    11128.079,    10.627,    283.552
2.0,    0.02,    0.0504,    0.1029,    0.0460,    11264.542,    10.757,    283.525
4.0,    0.05,    0.0996,    0.1029,    0.0466,    11408.462,    10.894,    283.485
6.0,    0.07,    0.1473,    0.1028,    0.0472,    11552.382,    11.032,    283.174
8.0,    0.09,    0.1937,    0.1023,    0.0476,    11658.272,    11.133,    281.786
10.0,    0.11,    0.2387,    0.1013,    0.0478,    11720.911,    11.193,    279.250
12.0,    0.14,    0.2822,    0.1000,    0.0479,    11735.825,    11.207,    275.550
14.0,    0.16,    0.3245,    0.0984,    0.0478,    11714.945,    11.187,    271.039
16.0,    0.18,    0.3653,    0.0965,    0.0476,    11663.492,    11.138,    265.808
18.0,    0.20,    0.4048,    0.0943,    0.0473,    11576.991,    11.055,    259.941
20.0,    0.23,    0.4451,    0.0919,    0.0465,    11395.785,    10.882,    253.166
22.0,    0.25,    0.4839,    0.0889,    0.0455,    11157.161,    10.654,    244.995
24.1,    0.27,    0.5203,    0.0853,    0.0443,    10857.390,    10.368,    234.973
26.1,    0.29,    0.5550,    0.0814,    0.0429,    10520.334,    10.046,    224.208
28.0,    0.32,    0.5882,    0.0772,    0.0414,    10142.264,    9.685,    212.678
30.0,    0.34,    0.6201,    0.0728,    0.0397,    9728.401,    9.290,    200.735
32.1,    0.36,    0.6509,    0.0684,    0.0379,    9280.235,    8.862,    188.431
34.1,    0.38,    0.6800,    0.0638,    0.0360,    8808.207,    8.411,    175.865
36.1,    0.41,    0.7069,    0.0592,    0.0340,    8321.265,    7.946,    163.121
38.0,    0.43,    0.7283,    0.0546,    0.0321,    7870.862,    7.516,    150.595
40.1,    0.45,    0.7466,    0.0501,    0.0303,    7415.240,    7.081,    138.180
42.1,    0.47,    0.7611,    0.0456,    0.0283,    6941.720,    6.629,    125.578
44.1,    0.50,    0.7709,    0.0407,    0.0262,    6408.545,    6.120,    112.091
46.1,    0.52,    0.7725,    0.0355,    0.0238,    5832.864,    5.570,    97.790
48.1,    0.54,    0.7644,    0.0301,    0.0213,    5210.205,    4.975,    82.826
50.1,    0.56,    0.7456,    0.0244,    0.0184,    4511.484,    4.308,    67.155
52.1,    0.59,    0.7023,    0.0184,    0.0154,    3768.021,    3.598,    50.808
54.1,    0.61,    0.6176,    0.0124,    0.0122,    2996.222,    2.861,    34.211
56.1,    0.63,    0.4393,    0.0063,    0.0090,    2199.815,    2.101,    17.228
58.1,    0.65,    -0.0041,    0.0000,    0.0057,    1400.424,    1.337,    -0.098
