# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0620,0.0268,422.066,0.201,14.403
1.2,0.02,0.0399,0.0619,0.0270,424.303,0.202,14.368
2.4,0.03,0.0791,0.0617,0.0271,426.540,0.204,14.328
3.5,0.05,0.1177,0.0615,0.0272,428.032,0.205,14.265
4.7,0.07,0.1554,0.0611,0.0273,429.523,0.205,14.181
5.9,0.09,0.1924,0.0606,0.0274,430.269,0.206,14.070
7.1,0.10,0.2284,0.0600,0.0274,431.015,0.206,13.932
8.2,0.12,0.2636,0.0592,0.0273,430.269,0.205,13.754
9.4,0.14,0.2977,0.0583,0.0272,428.032,0.204,13.531
10.6,0.16,0.3307,0.0571,0.0270,425.049,0.203,13.269
11.8,0.17,0.3625,0.0558,0.0268,420.575,0.201,12.962
13.0,0.19,0.3952,0.0543,0.0263,413.118,0.197,12.615
14.1,0.21,0.4245,0.0526,0.0259,406.406,0.194,12.219
15.3,0.23,0.4525,0.0508,0.0253,398.204,0.190,11.783
16.5,0.24,0.4792,0.0487,0.0247,388.510,0.186,11.303
17.7,0.26,0.5043,0.0464,0.0240,377.324,0.180,10.778
18.8,0.28,0.5274,0.0439,0.0232,363.902,0.174,10.195
20.0,0.30,0.5527,0.0411,0.0219,345.259,0.165,9.533
21.2,0.31,0.5709,0.0380,0.0208,327.362,0.156,8.825
22.4,0.33,0.5936,0.0349,0.0194,304.991,0.146,8.105
23.6,0.35,0.6049,0.0317,0.0182,286.349,0.137,7.362
24.7,0.36,0.6128,0.0284,0.0169,266.215,0.127,6.601
25.9,0.38,0.6165,0.0251,0.0156,244.590,0.117,5.823
27.1,0.40,0.6146,0.0217,0.0141,221.473,0.106,5.035
28.3,0.42,0.6037,0.0182,0.0126,198.356,0.095,4.235
29.4,0.43,0.5759,0.0147,0.0111,174.494,0.083,3.416
30.6,0.45,0.5245,0.0111,0.0096,150.631,0.072,2.584
31.8,0.47,0.4378,0.0075,0.0080,126.023,0.060,1.739
32.9,0.49,0.2880,0.0038,0.0064,100.669,0.048,0.876
34.2,0.50,-0.0002,0.0000,0.0047,73.824,0.035,0.000
