# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0622,0.0254,607.000,0.252,19.092
1.3,0.02,0.0441,0.0621,0.0245,586.120,0.243,19.083
2.7,0.03,0.0875,0.0621,0.0247,589.849,0.245,19.056
4.1,0.05,0.1302,0.0620,0.0248,593.577,0.247,19.025
5.4,0.07,0.1722,0.0618,0.0250,597.306,0.248,18.985
6.8,0.09,0.2133,0.0617,0.0251,601.034,0.250,18.936
8.1,0.10,0.2535,0.0614,0.0253,604.763,0.251,18.860
9.5,0.12,0.2927,0.0610,0.0254,607.000,0.252,18.723
10.8,0.14,0.3306,0.0603,0.0254,607.000,0.252,18.518
12.2,0.16,0.3668,0.0593,0.0253,605.508,0.251,18.220
13.5,0.17,0.4009,0.0581,0.0252,602.525,0.250,17.833
14.9,0.19,0.4329,0.0566,0.0250,598.051,0.248,17.366
16.3,0.21,0.4628,0.0548,0.0247,591.340,0.246,16.837
17.6,0.23,0.4911,0.0529,0.0243,582.392,0.242,16.236
19.0,0.24,0.5176,0.0507,0.0239,570.460,0.237,15.573
20.3,0.26,0.5422,0.0484,0.0233,556.292,0.231,14.848
21.7,0.28,0.5649,0.0458,0.0225,539.141,0.224,14.052
23.0,0.30,0.5850,0.0428,0.0216,517.516,0.215,13.144
24.4,0.31,0.6022,0.0396,0.0206,492.908,0.205,12.166
25.7,0.33,0.6163,0.0363,0.0195,466.062,0.193,11.156
27.1,0.35,0.6270,0.0330,0.0183,437.726,0.182,10.124
28.4,0.37,0.6340,0.0296,0.0170,407.152,0.169,9.074
29.8,0.38,0.6365,0.0261,0.0157,374.341,0.156,7.998
31.2,0.40,0.6329,0.0225,0.0142,340.785,0.141,6.917
32.5,0.42,0.6204,0.0189,0.0127,304.246,0.126,5.809
33.9,0.43,0.5947,0.0153,0.0112,266.961,0.111,4.693
35.2,0.45,0.5456,0.0116,0.0096,229.676,0.095,3.550
36.6,0.47,0.4591,0.0078,0.0080,190.153,0.079,2.389
38.0,0.49,0.3063,0.0039,0.0062,149.140,0.062,1.205
39.3,0.50,-0.0013,0.0000,0.0045,106.635,0.044,-0.004
