# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0737,0.0211,287.094,0.457,24.634
0.6,0.02,0.0519,0.0719,0.0210,285.603,0.455,24.047
1.3,0.03,0.1018,0.0701,0.0209,283.366,0.451,23.438
1.8,0.05,0.1498,0.0682,0.0207,281.129,0.448,22.815
2.5,0.06,0.1960,0.0663,0.0205,278.892,0.444,22.174
3.1,0.08,0.2402,0.0644,0.0203,275.909,0.439,21.516
3.7,0.09,0.2825,0.0623,0.0201,272.926,0.434,20.840
4.3,0.11,0.3228,0.0603,0.0198,269.198,0.428,20.146
4.9,0.12,0.3612,0.0581,0.0195,265.469,0.422,19.434
5.5,0.14,0.3976,0.0559,0.0192,260.995,0.415,18.700
6.2,0.15,0.4320,0.0537,0.0188,255.775,0.407,17.953
6.8,0.17,0.4642,0.0514,0.0185,250.555,0.399,17.179
7.4,0.18,0.4941,0.0490,0.0181,245.335,0.390,16.392
8.0,0.20,0.5218,0.0466,0.0176,239.370,0.381,15.587
8.6,0.21,0.5473,0.0441,0.0171,232.658,0.370,14.759
9.3,0.23,0.5704,0.0416,0.0166,225.201,0.359,13.914
9.8,0.24,0.5910,0.0390,0.0160,217.744,0.346,13.051
10.5,0.26,0.6086,0.0364,0.0154,209.542,0.333,12.166
11.1,0.27,0.6227,0.0337,0.0148,200.593,0.319,11.263
11.7,0.29,0.6327,0.0309,0.0141,191.645,0.304,10.338
12.3,0.30,0.6376,0.0281,0.0134,181.205,0.289,9.390
12.9,0.32,0.6354,0.0252,0.0126,171.511,0.273,8.425
13.5,0.33,0.6254,0.0223,0.0119,161.071,0.257,7.437
14.2,0.35,0.6063,0.0192,0.0111,150.631,0.239,6.432
14.8,0.36,0.5746,0.0162,0.0102,139.446,0.222,5.409
15.4,0.38,0.5273,0.0131,0.0094,127.515,0.203,4.368
16.0,0.39,0.4580,0.0098,0.0085,114.838,0.183,3.292
16.6,0.41,0.3590,0.0066,0.0075,102.161,0.162,2.202
17.3,0.42,0.2144,0.0033,0.0065,88.738,0.141,1.103
17.9,0.44,-0.0018,0.0000,0.0056,75.316,0.120,-0.009
