# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0758,0.0217,700.212,0.836,45.065
0.8,0.02,0.0520,0.0740,0.0216,695.738,0.831,43.980
1.7,0.03,0.1021,0.0721,0.0214,690.518,0.824,42.863
2.5,0.05,0.1503,0.0702,0.0213,685.298,0.818,41.720
3.3,0.06,0.1966,0.0682,0.0211,678.587,0.810,40.541
4.1,0.08,0.2411,0.0662,0.0208,671.130,0.801,39.340
4.9,0.09,0.2836,0.0641,0.0206,662.927,0.792,38.099
5.8,0.11,0.3243,0.0620,0.0203,653.979,0.780,36.822
6.6,0.12,0.3632,0.0598,0.0200,643.539,0.769,35.523
7.4,0.14,0.4001,0.0575,0.0196,632.353,0.755,34.185
8.2,0.15,0.4352,0.0552,0.0193,620.422,0.741,32.810
9.0,0.17,0.4682,0.0528,0.0188,607.000,0.725,31.404
9.9,0.18,0.4990,0.0504,0.0184,592.831,0.708,29.959
10.7,0.20,0.5276,0.0479,0.0179,577.172,0.689,28.482
11.5,0.21,0.5539,0.0454,0.0174,560.766,0.669,26.970
12.3,0.23,0.5778,0.0428,0.0169,542.870,0.648,25.422
13.1,0.24,0.5989,0.0401,0.0163,524.227,0.625,23.838
14.0,0.26,0.6171,0.0374,0.0156,503.347,0.601,22.219
14.8,0.27,0.6316,0.0346,0.0150,481.722,0.575,20.560
15.6,0.29,0.6418,0.0317,0.0143,459.351,0.548,18.865
16.5,0.30,0.6472,0.0288,0.0135,435.489,0.520,17.135
17.3,0.32,0.6465,0.0259,0.0128,410.881,0.490,15.369
18.1,0.33,0.6384,0.0228,0.0119,384.781,0.459,13.567
18.9,0.35,0.6213,0.0197,0.0111,357.190,0.427,11.734
19.8,0.36,0.5922,0.0166,0.0102,328.854,0.392,9.857
20.6,0.38,0.5473,0.0134,0.0093,299.026,0.357,7.953
21.4,0.39,0.4795,0.0101,0.0083,267.706,0.320,6.001
22.2,0.41,0.3790,0.0068,0.0073,235.641,0.281,4.017
23.0,0.43,0.2279,0.0034,0.0063,202.830,0.242,2.006
23.9,0.44,-0.0041,0.0000,0.0053,170.020,0.203,-0.031
