# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1321,0.1087,5371.276,2.331,73.818
2.3,0.03,0.0324,0.1320,0.1057,5225.865,2.268,73.716
4.6,0.05,0.0666,0.1317,0.1027,5073.742,2.202,73.582
6.9,0.08,0.1027,0.1315,0.0996,4920.128,2.136,73.431
9.2,0.10,0.1413,0.1311,0.0962,4756.074,2.064,73.240
11.5,0.13,0.1825,0.1307,0.0929,4589.783,1.992,73.013
13.8,0.16,0.2267,0.1302,0.0894,4418.272,1.918,72.746
16.0,0.18,0.2742,0.1297,0.0858,4242.287,1.841,72.426
18.4,0.21,0.3238,0.1278,0.0819,4048.405,1.757,71.407
20.7,0.23,0.3740,0.1242,0.0775,3830.660,1.663,69.388
22.9,0.26,0.4321,0.1201,0.0721,3562.954,1.547,67.097
25.3,0.29,0.4879,0.1159,0.0677,3348.192,1.453,64.731
27.5,0.31,0.5372,0.1110,0.0643,3176.681,1.379,61.977
29.8,0.34,0.5735,0.1055,0.0620,3065.572,1.331,58.934
32.1,0.36,0.6073,0.0999,0.0597,2952.226,1.281,55.816
34.4,0.39,0.6390,0.0941,0.0573,2831.422,1.229,52.569
36.7,0.41,0.6674,0.0880,0.0547,2704.653,1.174,49.175
39.0,0.44,0.6913,0.0821,0.0524,2588.324,1.124,45.879
41.3,0.47,0.7117,0.0764,0.0501,2474.978,1.074,42.650
43.6,0.49,0.7267,0.0705,0.0478,2361.631,1.025,39.371
45.9,0.52,0.7416,0.0645,0.0451,2228.151,0.967,36.013
48.2,0.54,0.7528,0.0583,0.0422,2083.485,0.904,32.557
50.5,0.57,0.7579,0.0519,0.0390,1929.871,0.838,28.971
52.8,0.60,0.7512,0.0451,0.0358,1769.546,0.768,25.186
55.1,0.62,0.7313,0.0381,0.0324,1601.763,0.695,21.276
57.4,0.65,0.6859,0.0307,0.0291,1436.218,0.623,17.170
59.6,0.67,0.6131,0.0234,0.0257,1270.673,0.551,13.056
62.0,0.70,0.4846,0.0156,0.0225,1111.839,0.483,8.696
64.2,0.73,0.2948,0.0078,0.0193,951.513,0.413,4.368
66.5,0.75,-0.0010,0.0000,0.0159,786.713,0.341,-0.013
