# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1234,0.0578,357.190,0.310,17.232
1.2,0.03,0.0555,0.1224,0.0572,353.462,0.307,17.095
2.3,0.05,0.1112,0.1213,0.0566,349.733,0.303,16.934
3.4,0.08,0.1669,0.1200,0.0559,345.259,0.300,16.752
4.6,0.10,0.2222,0.1183,0.0552,341.531,0.296,16.525
5.7,0.13,0.2767,0.1162,0.0545,336.311,0.292,16.227
6.9,0.16,0.3301,0.1134,0.0535,330.345,0.287,15.845
8.0,0.18,0.3811,0.1102,0.0525,324.379,0.282,15.391
9.2,0.21,0.4278,0.1066,0.0517,319.905,0.277,14.893
10.3,0.23,0.4702,0.1028,0.0510,315.431,0.274,14.350
11.5,0.26,0.5091,0.0988,0.0503,310.957,0.270,13.794
12.6,0.29,0.5457,0.0947,0.0495,305.737,0.266,13.225
13.8,0.31,0.5801,0.0904,0.0485,299.771,0.260,12.629
14.9,0.34,0.6119,0.0861,0.0474,293.060,0.254,12.019
16.0,0.36,0.6412,0.0816,0.0462,285.603,0.248,11.387
17.2,0.39,0.6681,0.0769,0.0448,276.655,0.240,10.738
18.4,0.42,0.6927,0.0721,0.0432,266.961,0.232,10.066
19.5,0.44,0.7145,0.0671,0.0414,255.775,0.222,9.377
20.7,0.47,0.7335,0.0621,0.0395,243.844,0.212,8.665
21.8,0.49,0.7496,0.0568,0.0374,231.167,0.200,7.940
22.9,0.52,0.7622,0.0515,0.0351,216.253,0.188,7.193
24.1,0.54,0.7702,0.0461,0.0326,201.339,0.175,6.437
25.3,0.57,0.7723,0.0406,0.0300,184.934,0.161,5.667
26.4,0.60,0.7678,0.0350,0.0272,167.782,0.146,4.880
27.5,0.62,0.7530,0.0293,0.0242,149.140,0.130,4.083
28.7,0.65,0.7202,0.0235,0.0211,130.497,0.113,3.278
29.8,0.67,0.6575,0.0177,0.0181,111.855,0.097,2.469
31.0,0.70,0.5480,0.0118,0.0151,93.212,0.081,1.655
32.1,0.73,0.3545,0.0059,0.0122,75.316,0.065,0.827
33.3,0.75,-0.0010,0.0000,0.0092,56.673,0.049,0.000
