# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1007,0.0625,1696.467,3.240,62.987
1.1,0.03,0.0425,0.0999,0.0592,1606.238,3.068,62.493
2.2,0.05,0.0891,0.0987,0.0558,1515.262,2.894,61.750
3.3,0.08,0.1397,0.0972,0.0526,1427.270,2.725,60.812
4.4,0.10,0.1938,0.0955,0.0496,1346.734,2.572,59.726
5.5,0.13,0.2486,0.0935,0.0474,1286.332,2.457,58.525
6.6,0.15,0.3032,0.0915,0.0456,1237.116,2.363,57.217
7.6,0.18,0.3572,0.0892,0.0440,1194.611,2.281,55.776
8.8,0.20,0.4103,0.0867,0.0426,1155.089,2.206,54.215
9.8,0.23,0.4618,0.0840,0.0412,1118.550,2.137,52.529
10.9,0.25,0.5109,0.0810,0.0399,1084.248,2.071,50.701
12.0,0.28,0.5568,0.0779,0.0388,1052.183,2.010,48.744
13.1,0.30,0.5990,0.0746,0.0376,1021.609,1.951,46.666
14.2,0.33,0.6371,0.0711,0.0365,991.781,1.894,44.464
15.3,0.35,0.6707,0.0673,0.0354,960.461,1.834,42.098
16.4,0.38,0.6997,0.0634,0.0342,929.888,1.776,39.683
17.5,0.40,0.7259,0.0595,0.0330,896.331,1.712,37.214
18.6,0.43,0.7499,0.0554,0.0317,859.046,1.641,34.683
19.7,0.45,0.7716,0.0513,0.0301,818.033,1.562,32.094
20.7,0.48,0.7909,0.0471,0.0285,773.291,1.477,29.452
21.9,0.50,0.8071,0.0428,0.0267,724.075,1.383,26.747
22.9,0.53,0.8195,0.0383,0.0247,671.876,1.283,23.989
24.1,0.55,0.8277,0.0338,0.0227,615.202,1.174,21.169
25.1,0.58,0.8303,0.0292,0.0204,553.309,1.057,18.291
26.2,0.60,0.8240,0.0246,0.0180,489.179,0.934,15.360
27.3,0.63,0.8041,0.0198,0.0155,420.575,0.803,12.371
28.4,0.65,0.7629,0.0149,0.0128,347.496,0.663,9.323
29.5,0.68,0.6801,0.0100,0.0100,270.689,0.517,6.245
30.6,0.71,0.4790,0.0050,0.0074,200.593,0.383,3.136
31.7,0.73,-0.0010,0.0000,0.0052,142.429,0.272,-0.004
