# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0961,0.0362,62.639,0.300,9.617
0.4,0.03,0.0655,0.0951,0.0367,63.384,0.304,9.519
0.9,0.05,0.1279,0.0939,0.0371,64.130,0.308,9.404
1.3,0.08,0.1873,0.0926,0.0374,64.876,0.311,9.270
1.7,0.10,0.2436,0.0911,0.0378,65.622,0.313,9.114
2.2,0.13,0.2968,0.0894,0.0380,66.367,0.315,8.945
2.6,0.15,0.3471,0.0875,0.0382,66.367,0.317,8.759
3.1,0.18,0.3944,0.0855,0.0383,66.367,0.318,8.554
3.5,0.20,0.4390,0.0832,0.0383,66.367,0.318,8.332
3.9,0.23,0.4808,0.0808,0.0382,66.367,0.317,8.087
4.4,0.25,0.5196,0.0782,0.0380,65.622,0.315,7.824
4.8,0.28,0.5555,0.0753,0.0376,65.622,0.312,7.535
5.3,0.30,0.5884,0.0722,0.0372,64.876,0.308,7.228
5.7,0.33,0.6185,0.0689,0.0366,63.384,0.303,6.895
6.1,0.35,0.6459,0.0652,0.0357,61.893,0.296,6.530
6.6,0.38,0.6705,0.0615,0.0347,60.402,0.288,6.156
7.0,0.40,0.6916,0.0576,0.0337,58.165,0.279,5.769
7.5,0.43,0.7101,0.0537,0.0325,56.673,0.269,5.378
7.9,0.45,0.7262,0.0497,0.0311,53.690,0.258,4.973
8.3,0.48,0.7396,0.0456,0.0296,51.453,0.245,4.559
8.8,0.50,0.7494,0.0413,0.0279,48.470,0.231,4.137
9.2,0.53,0.7543,0.0370,0.0260,45.488,0.216,3.710
9.7,0.56,0.7552,0.0326,0.0240,41.759,0.199,3.269
10.1,0.58,0.7513,0.0282,0.0218,38.031,0.181,2.820
10.5,0.61,0.7387,0.0236,0.0193,33.556,0.161,2.362
11.0,0.63,0.7128,0.0190,0.0168,29.082,0.139,1.899
11.4,0.66,0.6650,0.0143,0.0141,24.608,0.117,1.432
11.8,0.68,0.5777,0.0096,0.0113,19.388,0.094,0.961
12.2,0.71,0.3949,0.0048,0.0086,14.914,0.072,0.480
12.7,0.73,-0.0032,0.0000,0.0063,11.185,0.052,-0.004
