# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1056,0.3097,14890.135,5.688,54.807
3.8,0.04,0.0141,0.1071,0.3141,15098.185,5.767,55.581
7.6,0.08,0.0304,0.1071,0.2906,13972.924,5.337,55.616
11.4,0.12,0.0471,0.1079,0.2832,13616.480,5.201,56.008
15.3,0.16,0.0643,0.1088,0.2794,13433.783,5.131,56.501
19.1,0.21,0.0860,0.1087,0.2605,12524.775,4.784,56.439
22.9,0.25,0.1113,0.1083,0.2407,11571.025,4.420,56.203
26.7,0.29,0.1378,0.1079,0.2260,10863.356,4.150,56.003
30.5,0.33,0.1685,0.1069,0.2094,10067.694,3.846,55.518
34.4,0.37,0.2044,0.1055,0.1916,9213.122,3.519,54.793
38.2,0.41,0.2570,0.1032,0.1656,7961.092,3.041,53.570
42.0,0.45,0.2844,0.1032,0.1647,7915.604,3.024,53.592
45.8,0.49,0.3147,0.1028,0.1616,7768.701,2.968,53.352
49.7,0.54,0.3605,0.1014,0.1508,7251.186,2.770,52.649
53.5,0.58,0.3991,0.1000,0.1447,6956.634,2.657,51.933
57.3,0.62,0.4330,0.0988,0.1412,6788.852,2.593,51.315
61.1,0.66,0.4673,0.0972,0.1373,6598.698,2.521,50.461
64.9,0.70,0.5044,0.0949,0.1319,6339.195,2.421,49.246
68.8,0.74,0.5415,0.0919,0.1260,6055.829,2.313,47.698
72.6,0.78,0.5785,0.0883,0.1197,5752.329,2.197,45.861
76.4,0.82,0.6239,0.0836,0.1106,5316.094,2.031,43.424
80.2,0.87,0.6920,0.0768,0.0961,4619.611,1.765,39.861
84.0,0.91,0.6995,0.0715,0.0927,4456.302,1.702,37.098
87.8,0.95,0.7563,0.0631,0.0791,3803.069,1.453,32.743
91.6,0.99,0.7689,0.0531,0.0683,3284.808,1.255,27.557
95.5,1.03,0.7524,0.0425,0.0583,2802.340,1.071,22.085
99.3,1.07,0.7074,0.0327,0.0495,2380.274,0.909,16.957
103.1,1.11,0.6207,0.0239,0.0429,2062.606,0.788,12.415
106.9,1.15,0.4320,0.0114,0.0305,1467.537,0.561,5.929
110.8,1.20,-0.1510,-0.0025,0.0195,936.599,0.358,-1.277
