# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.1031,    0.0418,    4528.635,    4.805,    154.278
2.1,    0.03,    0.0695,    0.1032,    0.0430,    4657.641,    4.942,    154.331
4.2,    0.06,    0.1352,    0.1032,    0.0443,    4791.867,    5.085,    154.376
6.3,    0.09,    0.1970,    0.1032,    0.0456,    4932.805,    5.234,    154.416
8.4,    0.12,    0.2552,    0.1033,    0.0469,    5079.708,    5.389,    154.447
10.5,    0.14,    0.3098,    0.1033,    0.0483,    5231.085,    5.550,    154.460
12.6,    0.17,    0.3609,    0.1032,    0.0497,    5386.936,    5.715,    154.433
14.7,    0.20,    0.4088,    0.1032,    0.0512,    5545.770,    5.884,    154.358
16.8,    0.23,    0.4534,    0.1031,    0.0527,    5709.078,    6.058,    154.229
18.9,    0.26,    0.4955,    0.1024,    0.0539,    5838.830,    6.195,    153.210
21.0,    0.29,    0.5365,    0.0999,    0.0540,    5843.304,    6.200,    149.407
23.1,    0.32,    0.5753,    0.0968,    0.0537,    5810.493,    6.165,    144.843
25.2,    0.35,    0.6121,    0.0934,    0.0531,    5747.109,    6.098,    139.736
27.3,    0.38,    0.6470,    0.0897,    0.0522,    5653.151,    5.998,    134.105
29.4,    0.41,    0.6801,    0.0855,    0.0510,    5525.636,    5.863,    127.935
31.5,    0.43,    0.7107,    0.0811,    0.0496,    5369.039,    5.697,    121.254
33.6,    0.46,    0.7388,    0.0763,    0.0479,    5184.106,    5.500,    114.092
35.7,    0.49,    0.7642,    0.0711,    0.0459,    4967.107,    5.270,    106.419
37.8,    0.52,    0.7878,    0.0659,    0.0436,    4724.754,    5.013,    98.555
39.9,    0.55,    0.8090,    0.0605,    0.0412,    4460.031,    4.732,    90.512
42.0,    0.58,    0.8281,    0.0550,    0.0385,    4169.954,    4.424,    82.283
44.1,    0.61,    0.8453,    0.0494,    0.0356,    3850.794,    4.086,    73.872
46.2,    0.64,    0.8599,    0.0437,    0.0324,    3507.026,    3.721,    65.327
48.2,    0.67,    0.8710,    0.0378,    0.0289,    3132.685,    3.324,    56.546
50.3,    0.70,    0.8772,    0.0318,    0.0252,    2732.990,    2.900,    47.605
52.4,    0.72,    0.8763,    0.0257,    0.0213,    2304.213,    2.445,    38.490
54.5,    0.75,    0.8645,    0.0195,    0.0170,    1840.387,    1.952,    29.163
56.6,    0.78,    0.8303,    0.0131,    0.0124,    1339.277,    1.421,    19.626
58.7,    0.81,    0.7187,    0.0066,    0.0075,    810.576,    0.860,    9.920
60.8,    0.84,    -0.0011,    0.0000,    0.0036,    389.255,    0.413,    -0.009
