# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.0928,    0.0502,    61.893,    0.197,    5.992
0.8,    0.04,    0.0749,    0.0929,    0.0515,    63.384,    0.202,    6.001
1.6,    0.08,    0.1461,    0.0931,    0.0529,    64.876,    0.207,    6.010
2.4,    0.12,    0.2137,    0.0933,    0.0543,    67.113,    0.213,    6.023
3.2,    0.17,    0.2776,    0.0935,    0.0559,    68.604,    0.219,    6.036
3.9,    0.21,    0.3379,    0.0936,    0.0575,    70.841,    0.225,    6.045
4.7,    0.25,    0.3945,    0.0938,    0.0592,    73.079,    0.232,    6.058
5.5,    0.29,    0.4474,    0.0940,    0.0610,    75.316,    0.239,    6.067
6.3,    0.33,    0.4970,    0.0941,    0.0629,    77.553,    0.246,    6.076
7.1,    0.37,    0.5430,    0.0942,    0.0648,    79.790,    0.254,    6.085
7.9,    0.41,    0.5858,    0.0943,    0.0668,    82.027,    0.261,    6.085
8.7,    0.46,    0.6254,    0.0942,    0.0688,    84.264,    0.269,    6.085
9.5,    0.50,    0.6620,    0.0939,    0.0706,    87.247,    0.277,    6.063
10.3,    0.54,    0.6958,    0.0931,    0.0721,    88.738,    0.282,    6.010
11.1,    0.58,    0.7268,    0.0914,    0.0731,    90.230,    0.286,    5.903
11.8,    0.62,    0.7548,    0.0890,    0.0734,    90.230,    0.287,    5.743
12.7,    0.66,    0.7797,    0.0856,    0.0729,    89.484,    0.285,    5.525
13.5,    0.71,    0.8016,    0.0811,    0.0714,    87.993,    0.280,    5.236
14.2,    0.75,    0.8201,    0.0754,    0.0687,    84.264,    0.269,    4.871
15.0,    0.79,    0.8350,    0.0691,    0.0653,    80.536,    0.255,    4.462
15.8,    0.83,    0.8467,    0.0627,    0.0615,    75.316,    0.241,    4.052
16.6,    0.87,    0.8553,    0.0563,    0.0573,    70.841,    0.225,    3.634
17.4,    0.91,    0.8613,    0.0497,    0.0527,    64.876,    0.206,    3.212
18.2,    0.95,    0.8650,    0.0430,    0.0474,    58.165,    0.186,    2.776
19.0,    1.00,    0.8659,    0.0361,    0.0415,    50.708,    0.162,    2.326
19.8,    1.04,    0.8618,    0.0290,    0.0349,    43.251,    0.137,    1.873
20.6,    1.08,    0.8478,    0.0218,    0.0277,    34.302,    0.109,    1.406
21.3,    1.12,    0.8051,    0.0145,    0.0202,    24.608,    0.079,    0.939
22.1,    1.16,    0.6744,    0.0073,    0.0125,    15.660,    0.049,    0.472
22.9,    1.20,    0.0014,    0.0000,    0.0053,    6.711,    0.021,    0.000
