# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1043,0.0716,2703.908,2.152,59.846
1.6,0.02,0.0372,0.1037,0.0671,2533.888,2.017,59.526
3.2,0.05,0.0790,0.1028,0.0627,2367.597,1.884,58.983
4.7,0.07,0.1253,0.1013,0.0584,2204.289,1.754,58.107
6.3,0.10,0.1770,0.0994,0.0541,2043.218,1.626,57.048
7.9,0.12,0.2326,0.0973,0.0504,1902.280,1.514,55.843
9.5,0.14,0.2871,0.0950,0.0478,1806.085,1.438,54.535
11.1,0.17,0.3414,0.0926,0.0457,1726.295,1.374,53.112
12.7,0.19,0.3947,0.0899,0.0439,1656.199,1.318,51.568
14.3,0.22,0.4467,0.0870,0.0422,1593.561,1.268,49.900
15.9,0.24,0.4965,0.0838,0.0407,1536.142,1.222,48.116
17.4,0.26,0.5435,0.0805,0.0393,1482.451,1.180,46.213
19.0,0.29,0.5870,0.0770,0.0379,1431.744,1.140,44.202
20.6,0.31,0.6264,0.0733,0.0367,1384.019,1.101,42.080
22.2,0.34,0.6614,0.0695,0.0354,1337.040,1.064,39.861
23.8,0.36,0.6921,0.0654,0.0342,1290.061,1.027,37.556
25.3,0.39,0.7191,0.0614,0.0329,1241.590,0.988,35.221
27.0,0.41,0.7437,0.0572,0.0315,1190.137,0.947,32.846
28.5,0.43,0.7661,0.0530,0.0300,1131.972,0.901,30.412
30.1,0.46,0.7863,0.0486,0.0283,1069.334,0.851,27.917
31.7,0.48,0.8038,0.0442,0.0265,999.984,0.796,25.359
33.3,0.51,0.8179,0.0396,0.0245,925.414,0.737,22.744
34.9,0.53,0.8288,0.0350,0.0224,844.878,0.672,20.079
36.4,0.55,0.8360,0.0302,0.0200,756.140,0.602,17.348
38.0,0.58,0.8366,0.0254,0.0175,662.181,0.527,14.563
39.6,0.60,0.8240,0.0205,0.0150,564.495,0.449,11.743
41.2,0.63,0.7925,0.0155,0.0123,463.080,0.368,8.901
42.8,0.65,0.7276,0.0104,0.0093,351.225,0.279,5.970
44.4,0.67,0.5625,0.0052,0.0063,236.387,0.188,2.998
46.0,0.70,-0.0084,0.0000,0.0035,130.497,0.104,-0.022
