# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1061,0.0625,6104.299,5.299,134.799
2.7,0.04,0.0584,0.1062,0.0638,6231.068,5.409,134.937
5.4,0.07,0.1144,0.1063,0.0652,6364.548,5.525,135.075
8.1,0.11,0.1692,0.1064,0.0662,6462.235,5.610,135.248
10.8,0.14,0.2231,0.1066,0.0670,6545.753,5.683,135.444
13.5,0.18,0.2703,0.1067,0.0693,6762.752,5.871,135.631
16.2,0.21,0.3251,0.1069,0.0692,6756.787,5.865,135.800
18.9,0.25,0.3723,0.1069,0.0705,6888.030,5.980,135.911
21.5,0.28,0.4197,0.1072,0.0717,6998.393,6.075,136.218
24.3,0.32,0.4654,0.1075,0.0729,7117.705,6.179,136.556
27.0,0.35,0.5093,0.1075,0.0741,7232.543,6.279,136.663
29.6,0.39,0.5541,0.1076,0.0750,7319.044,6.354,136.787
32.4,0.42,0.5961,0.1077,0.0760,7424.188,6.445,136.827
35.0,0.46,0.6364,0.1076,0.0771,7526.349,6.533,136.689
37.7,0.49,0.6744,0.1072,0.0781,7624.035,6.619,136.262
40.4,0.53,0.7105,0.1054,0.0781,7621.798,6.617,133.936
43.1,0.56,0.7416,0.1005,0.0761,7429.408,6.450,127.757
45.8,0.60,0.7689,0.0939,0.0728,7110.248,6.173,119.315
48.5,0.63,0.7945,0.0869,0.0691,6744.110,5.854,110.436
51.2,0.67,0.8183,0.0797,0.0649,6342.177,5.506,101.335
53.9,0.70,0.8395,0.0724,0.0605,5905.197,5.126,91.958
56.6,0.74,0.8570,0.0649,0.0558,5450.320,4.731,82.519
59.3,0.77,0.8719,0.0575,0.0509,4972.327,4.316,73.102
62.0,0.81,0.8838,0.0499,0.0456,4449.591,3.863,63.432
64.7,0.84,0.8913,0.0421,0.0397,3881.368,3.369,53.472
67.4,0.88,0.8885,0.0340,0.0336,3281.079,2.848,43.263
70.1,0.91,0.8665,0.0258,0.0272,2654.692,2.305,32.823
72.8,0.95,0.8056,0.0175,0.0205,2003.696,1.739,22.179
75.5,0.98,0.6393,0.0089,0.0137,1336.294,1.160,11.321
78.2,1.02,0.0013,0.0000,0.0073,715.126,0.621,0.013
