# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1057,0.0537,3.728,0.038,1.112
0.3,0.04,0.0681,0.1057,0.0548,3.728,0.038,1.112
0.5,0.07,0.1333,0.1057,0.0559,4.474,0.039,1.112
0.8,0.11,0.1957,0.1057,0.0572,4.474,0.040,1.112
1.0,0.14,0.2551,0.1057,0.0585,4.474,0.041,1.112
1.3,0.18,0.3116,0.1056,0.0598,4.474,0.042,1.108
1.5,0.21,0.3651,0.1055,0.0612,4.474,0.043,1.108
1.7,0.25,0.4157,0.1053,0.0626,4.474,0.044,1.108
2.0,0.28,0.4634,0.1050,0.0640,4.474,0.045,1.103
2.2,0.32,0.5082,0.1045,0.0653,4.474,0.046,1.099
2.5,0.35,0.5503,0.1036,0.0664,5.220,0.047,1.090
2.7,0.39,0.5899,0.1021,0.0672,5.220,0.047,1.072
3.0,0.42,0.6265,0.1000,0.0676,5.220,0.047,1.050
3.2,0.46,0.6601,0.0973,0.0676,5.220,0.047,1.023
3.4,0.49,0.6906,0.0938,0.0671,5.220,0.047,0.988
3.7,0.53,0.7179,0.0896,0.0661,4.474,0.046,0.943
3.9,0.56,0.7416,0.0846,0.0644,4.474,0.045,0.890
4.2,0.60,0.7615,0.0788,0.0620,4.474,0.043,0.827
4.4,0.63,0.7775,0.0728,0.0595,4.474,0.042,0.765
4.7,0.67,0.7899,0.0668,0.0567,4.474,0.040,0.703
4.9,0.71,0.7990,0.0607,0.0536,3.728,0.038,0.636
5.2,0.74,0.8050,0.0544,0.0501,3.728,0.035,0.574
5.4,0.78,0.8082,0.0481,0.0462,3.728,0.032,0.507
5.7,0.81,0.8084,0.0415,0.0417,2.983,0.029,0.436
5.9,0.85,0.8037,0.0349,0.0367,2.983,0.026,0.365
6.2,0.88,0.7910,0.0281,0.0313,2.237,0.022,0.294
6.4,0.92,0.7625,0.0212,0.0255,2.237,0.018,0.222
6.7,0.95,0.6964,0.0143,0.0195,1.491,0.014,0.151
6.9,0.99,0.5337,0.0072,0.0133,0.746,0.009,0.076
7.2,1.02,-0.0033,0.0000,0.0074,0.746,0.005,0.000
