# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.0953,    0.0404,    5648.677,    5.994,    174.993
2.0,    0.03,    0.0597,    0.0953,    0.0410,    5730.704,    6.081,    175.082
3.9,    0.05,    0.1178,    0.0954,    0.0415,    5812.730,    6.167,    175.175
5.9,    0.08,    0.1742,    0.0954,    0.0422,    5898.486,    6.258,    175.273
7.8,    0.10,    0.2290,    0.0955,    0.0428,    5984.241,    6.350,    175.376
9.8,    0.13,    0.2814,    0.0956,    0.0435,    6091.622,    6.463,    175.496
11.7,    0.15,    0.3319,    0.0956,    0.0443,    6203.477,    6.582,    175.625
13.7,    0.18,    0.3809,    0.0953,    0.0449,    6286.250,    6.670,    175.069
15.6,    0.21,    0.4285,    0.0940,    0.0450,    6298.181,    6.683,    172.658
17.6,    0.23,    0.4742,    0.0921,    0.0448,    6273.573,    6.656,    169.179
19.5,    0.26,    0.5192,    0.0896,    0.0442,    6190.800,    6.568,    164.513
21.5,    0.28,    0.5599,    0.0864,    0.0435,    6091.622,    6.464,    158.704
23.4,    0.31,    0.5979,    0.0830,    0.0427,    5973.802,    6.338,    152.343
25.4,    0.33,    0.6341,    0.0793,    0.0417,    5830.627,    6.186,    145.586
27.4,    0.36,    0.6676,    0.0754,    0.0405,    5674.030,    6.021,    138.504
29.3,    0.38,    0.6986,    0.0712,    0.0392,    5484.623,    5.820,    130.760
31.2,    0.41,    0.7264,    0.0668,    0.0377,    5276.572,    5.598,    122.615
33.2,    0.44,    0.7520,    0.0622,    0.0361,    5044.660,    5.353,    114.230
35.2,    0.46,    0.7756,    0.0576,    0.0343,    4794.104,    5.086,    105.725
37.1,    0.49,    0.7964,    0.0529,    0.0324,    4527.144,    4.803,    97.127
39.1,    0.51,    0.8153,    0.0481,    0.0302,    4231.101,    4.489,    88.288
41.0,    0.54,    0.8319,    0.0432,    0.0279,    3911.196,    4.150,    79.298
43.0,    0.56,    0.8448,    0.0382,    0.0255,    3565.191,    3.783,    70.073
44.9,    0.59,    0.8526,    0.0330,    0.0229,    3198.307,    3.394,    60.692
46.9,    0.62,    0.8531,    0.0278,    0.0201,    2809.797,    2.981,    51.115
48.9,    0.64,    0.8423,    0.0225,    0.0171,    2395.934,    2.542,    41.324
50.8,    0.67,    0.8128,    0.0171,    0.0140,    1958.954,    2.078,    31.342
52.8,    0.69,    0.7468,    0.0115,    0.0107,    1492.145,    1.583,    21.125
54.7,    0.72,    0.5841,    0.0058,    0.0072,    1001.475,    1.063,    10.694
56.6,    0.74,    -0.0027,    0.0000,    0.0041,    572.698,    0.607,    -0.027
