# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.0926,    0.0366,    6.711,    0.067,    2.100
0.2,    0.03,    0.0637,    0.0918,    0.0370,    7.457,    0.068,    2.082
0.4,    0.05,    0.1249,    0.0909,    0.0374,    7.457,    0.068,    2.060
0.7,    0.08,    0.1835,    0.0899,    0.0377,    7.457,    0.069,    2.037
0.8,    0.10,    0.2393,    0.0887,    0.0380,    7.457,    0.070,    2.011
1.1,    0.13,    0.2925,    0.0872,    0.0383,    7.457,    0.070,    1.979
1.3,    0.15,    0.3428,    0.0857,    0.0385,    7.457,    0.071,    1.944
1.5,    0.18,    0.3903,    0.0839,    0.0386,    7.457,    0.071,    1.899
1.7,    0.21,    0.4349,    0.0819,    0.0387,    7.457,    0.071,    1.855
2.0,    0.23,    0.4763,    0.0797,    0.0386,    7.457,    0.071,    1.806
2.2,    0.26,    0.5147,    0.0772,    0.0385,    7.457,    0.071,    1.753
2.4,    0.28,    0.5497,    0.0746,    0.0383,    7.457,    0.070,    1.690
2.6,    0.31,    0.5815,    0.0717,    0.0380,    7.457,    0.070,    1.624
2.8,    0.33,    0.6099,    0.0686,    0.0375,    7.457,    0.069,    1.557
3.0,    0.36,    0.6349,    0.0652,    0.0369,    7.457,    0.068,    1.477
3.3,    0.39,    0.6564,    0.0615,    0.0361,    6.711,    0.066,    1.392
3.5,    0.41,    0.6746,    0.0577,    0.0351,    6.711,    0.064,    1.308
3.7,    0.44,    0.6895,    0.0538,    0.0340,    6.711,    0.062,    1.219
3.9,    0.46,    0.7015,    0.0498,    0.0328,    5.966,    0.060,    1.130
4.1,    0.49,    0.7110,    0.0457,    0.0313,    5.966,    0.057,    1.036
4.3,    0.51,    0.7182,    0.0415,    0.0297,    5.966,    0.054,    0.943
4.6,    0.54,    0.7227,    0.0372,    0.0278,    5.220,    0.051,    0.845
4.8,    0.56,    0.7239,    0.0329,    0.0256,    5.220,    0.047,    0.743
5.0,    0.59,    0.7205,    0.0284,    0.0233,    4.474,    0.043,    0.645
5.2,    0.62,    0.7123,    0.0238,    0.0206,    3.728,    0.038,    0.538
5.5,    0.64,    0.6917,    0.0192,    0.0178,    3.728,    0.033,    0.436
5.6,    0.67,    0.6509,    0.0145,    0.0148,    2.983,    0.027,    0.329
5.9,    0.69,    0.5730,    0.0097,    0.0117,    2.237,    0.021,    0.218
6.1,    0.72,    0.4134,    0.0049,    0.0084,    1.491,    0.015,    0.111
6.3,    0.74,    -0.0010,    0.0000,    0.0054,    0.746,    0.010,    0.000
