# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1009,0.0410,143.920,0.458,15.071
0.7,0.03,0.0711,0.1006,0.0420,146.903,0.469,15.026
1.4,0.06,0.1384,0.1002,0.0429,150.631,0.480,14.964
2.1,0.09,0.2019,0.0997,0.0439,154.360,0.491,14.888
2.8,0.12,0.2617,0.0990,0.0449,157.343,0.501,14.795
3.5,0.15,0.3180,0.0982,0.0458,161.071,0.512,14.670
4.2,0.18,0.3709,0.0972,0.0466,163.308,0.521,14.519
4.9,0.21,0.4205,0.0959,0.0474,166.291,0.529,14.328
5.6,0.24,0.4669,0.0944,0.0480,168.528,0.536,14.101
6.3,0.27,0.5104,0.0925,0.0484,170.020,0.541,13.825
7.0,0.30,0.5508,0.0904,0.0487,170.765,0.544,13.500
7.6,0.33,0.5885,0.0878,0.0487,170.765,0.544,13.118
8.4,0.36,0.6233,0.0849,0.0485,170.020,0.542,12.682
9.1,0.39,0.6553,0.0816,0.0480,168.528,0.537,12.197
9.7,0.42,0.6845,0.0780,0.0473,166.291,0.529,11.654
10.5,0.44,0.7112,0.0741,0.0463,162.563,0.518,11.067
11.1,0.47,0.7351,0.0698,0.0450,158.088,0.503,10.427
11.8,0.50,0.7563,0.0651,0.0434,152.123,0.485,9.724
12.6,0.53,0.7747,0.0602,0.0415,145.411,0.464,8.999
13.2,0.56,0.7903,0.0553,0.0394,137.954,0.440,8.256
13.9,0.59,0.8033,0.0502,0.0371,129.752,0.414,7.495
14.6,0.62,0.8129,0.0450,0.0345,120.803,0.385,6.721
15.3,0.65,0.8174,0.0397,0.0317,111.109,0.354,5.929
16.0,0.68,0.8172,0.0343,0.0286,100.669,0.320,5.124
16.7,0.71,0.8113,0.0288,0.0253,88.738,0.282,4.301
17.4,0.74,0.7941,0.0232,0.0216,76.061,0.242,3.465
18.1,0.77,0.7570,0.0175,0.0178,62.639,0.199,2.616
18.8,0.80,0.6821,0.0117,0.0138,48.470,0.154,1.753
19.5,0.83,0.5149,0.0059,0.0095,33.556,0.106,0.881
20.2,0.86,0.0000,0.0000,0.0051,17.897,0.057,0.000
