# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1016,0.0565,16145.894,11.860,285.127
3.0,0.03,0.0431,0.1022,0.0694,19823.685,14.561,286.590
5.9,0.06,0.1017,0.1010,0.0581,16603.753,12.196,283.405
8.9,0.09,0.1494,0.1005,0.0591,16869.222,12.392,281.986
11.9,0.12,0.1953,0.1000,0.0599,17107.846,12.567,280.443
14.9,0.15,0.2069,0.1001,0.0708,20206.229,14.843,280.803
17.9,0.18,0.2456,0.0994,0.0710,20290.494,14.904,278.815
20.8,0.20,0.2833,0.0987,0.0713,20366.555,14.960,276.737
23.8,0.23,0.3199,0.0979,0.0716,20443.362,15.017,274.513
26.8,0.26,0.3554,0.0970,0.0718,20517.186,15.071,272.004
29.8,0.29,0.3900,0.0961,0.0721,20579.825,15.117,269.464
32.8,0.32,0.4234,0.0950,0.0722,20622.330,15.149,266.533
35.7,0.35,0.4558,0.0939,0.0723,20652.158,15.170,263.357
38.7,0.38,0.4869,0.0927,0.0724,20666.326,15.181,259.918
41.7,0.41,0.5171,0.0913,0.0723,20652.158,15.170,256.102
44.7,0.44,0.5456,0.0895,0.0720,20569.385,15.110,251.191
47.7,0.47,0.5709,0.0863,0.0707,20195.044,14.834,241.957
50.6,0.50,0.5929,0.0821,0.0689,19675.291,14.453,230.418
53.6,0.53,0.6118,0.0774,0.0666,19013.855,13.967,217.002
56.6,0.56,0.6297,0.0720,0.0635,18139.149,13.325,201.838
59.5,0.59,0.6436,0.0651,0.0592,16901.288,12.415,182.613
62.5,0.61,0.6520,0.0580,0.0547,15615.701,11.471,162.800
65.5,0.64,0.6550,0.0523,0.0514,14674.628,10.779,146.702
68.5,0.67,0.6417,0.0457,0.0479,13670.170,10.042,128.060
71.5,0.70,0.6209,0.0379,0.0429,12249.612,8.998,106.410
74.5,0.73,0.5860,0.0297,0.0371,10585.210,7.776,83.311
77.4,0.76,0.5222,0.0214,0.0312,8909.622,6.545,60.087
80.4,0.79,0.4144,0.0130,0.0248,7093.097,5.210,36.551
83.4,0.82,0.2023,0.0046,0.0186,5315.349,3.905,12.891
86.4,0.85,-0.0999,-0.0017,0.0140,4008.137,2.944,-4.635
