# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.1273,    0.1205,    3551.768,    1.995,    52.147
2.0,    0.03,    0.0303,    0.1268,    0.1138,    3353.412,    1.884,    51.946
3.9,    0.05,    0.0642,    0.1262,    0.1070,    3152.073,    1.771,    51.697
5.9,    0.08,    0.1025,    0.1255,    0.1000,    2946.260,    1.655,    51.386
7.8,    0.11,    0.1461,    0.1246,    0.0928,    2735.227,    1.537,    51.008
9.8,    0.14,    0.1960,    0.1234,    0.0857,    2525.685,    1.419,    50.545
11.8,    0.16,    0.2506,    0.1211,    0.0789,    2325.838,    1.307,    49.598
13.7,    0.19,    0.3111,    0.1181,    0.0723,    2131.210,    1.197,    48.352
15.7,    0.22,    0.3741,    0.1147,    0.0668,    1967.156,    1.105,    46.973
17.6,    0.24,    0.4292,    0.1111,    0.0634,    1868.724,    1.050,    45.496
19.6,    0.27,    0.4818,    0.1072,    0.0606,    1784.460,    1.003,    43.904
21.5,    0.30,    0.5312,    0.1030,    0.0581,    1711.381,    0.962,    42.196
23.5,    0.33,    0.5773,    0.0986,    0.0558,    1643.523,    0.923,    40.377
25.5,    0.35,    0.6194,    0.0939,    0.0536,    1580.138,    0.887,    38.437
27.4,    0.38,    0.6570,    0.0889,    0.0516,    1519.736,    0.854,    36.413
29.4,    0.41,    0.6897,    0.0838,    0.0496,    1461.572,    0.821,    34.314
31.3,    0.44,    0.7183,    0.0785,    0.0476,    1402.661,    0.788,    32.156
33.3,    0.46,    0.7439,    0.0733,    0.0456,    1343.005,    0.754,    29.999
35.3,    0.49,    0.7676,    0.0679,    0.0433,    1276.638,    0.717,    27.792
37.2,    0.52,    0.7892,    0.0623,    0.0408,    1203.560,    0.676,    25.528
39.2,    0.54,    0.8086,    0.0567,    0.0382,    1124.515,    0.632,    23.206
41.1,    0.57,    0.8251,    0.0509,    0.0353,    1038.760,    0.584,    20.840
43.1,    0.60,    0.8383,    0.0450,    0.0321,    947.039,    0.532,    18.416
45.1,    0.63,    0.8481,    0.0389,    0.0287,    847.115,    0.476,    15.947
47.0,    0.65,    0.8532,    0.0328,    0.0251,    738.989,    0.415,    13.411
49.0,    0.68,    0.8481,    0.0265,    0.0212,    625.642,    0.351,    10.836
50.9,    0.71,    0.8262,    0.0201,    0.0172,    507.076,    0.285,    8.225
52.9,    0.73,    0.7779,    0.0135,    0.0128,    375.833,    0.211,    5.534
54.9,    0.76,    0.6462,    0.0068,    0.0081,    237.133,    0.133,    2.793
56.8,    0.79,    -0.0062,    0.0000,    0.0034,    100.669,    0.057,    -0.009
