# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.1156,    0.0473,    96.941,    0.133,    8.025
0.8,    0.03,    0.0652,    0.1147,    0.0481,    99.178,    0.135,    7.962
1.6,    0.05,    0.1274,    0.1136,    0.0487,    99.924,    0.137,    7.887
2.4,    0.08,    0.1865,    0.1122,    0.0493,    101.415,    0.139,    7.793
3.2,    0.11,    0.2426,    0.1106,    0.0498,    102.161,    0.140,    7.678
4.1,    0.14,    0.2956,    0.1087,    0.0502,    103.652,    0.141,    7.549
4.9,    0.16,    0.3457,    0.1066,    0.0505,    103.652,    0.142,    7.397
5.7,    0.19,    0.3928,    0.1042,    0.0507,    104.398,    0.142,    7.237
6.5,    0.22,    0.4371,    0.1016,    0.0508,    104.398,    0.143,    7.055
7.3,    0.25,    0.4785,    0.0987,    0.0507,    104.398,    0.142,    6.855
8.1,    0.27,    0.5172,    0.0956,    0.0505,    103.652,    0.142,    6.641
8.9,    0.30,    0.5531,    0.0923,    0.0501,    102.907,    0.141,    6.405
9.7,    0.33,    0.5861,    0.0886,    0.0496,    102.161,    0.139,    6.156
10.5,    0.36,    0.6164,    0.0847,    0.0488,    100.669,    0.137,    5.885
11.4,    0.38,    0.6440,    0.0806,    0.0479,    98.432,    0.134,    5.596
12.2,    0.41,    0.6689,    0.0761,    0.0466,    96.195,    0.131,    5.284
13.0,    0.44,    0.6910,    0.0714,    0.0452,    93.212,    0.127,    4.960
13.8,    0.46,    0.7104,    0.0666,    0.0436,    89.484,    0.122,    4.626
14.6,    0.49,    0.7273,    0.0617,    0.0417,    85.755,    0.117,    4.284
15.4,    0.52,    0.7419,    0.0566,    0.0396,    81.281,    0.111,    3.932
16.2,    0.55,    0.7536,    0.0515,    0.0373,    76.807,    0.105,    3.572
17.0,    0.57,    0.7619,    0.0462,    0.0348,    71.587,    0.098,    3.207
17.8,    0.60,    0.7676,    0.0408,    0.0319,    65.622,    0.090,    2.829
18.6,    0.63,    0.7695,    0.0353,    0.0288,    58.910,    0.081,    2.447
19.4,    0.66,    0.7658,    0.0296,    0.0254,    52.199,    0.071,    2.055
20.3,    0.68,    0.7513,    0.0238,    0.0217,    44.742,    0.061,    1.655
21.1,    0.71,    0.7199,    0.0180,    0.0178,    36.539,    0.050,    1.250
21.9,    0.74,    0.6562,    0.0121,    0.0136,    27.591,    0.038,    0.841
22.7,    0.77,    0.5064,    0.0061,    0.0092,    18.642,    0.026,    0.423
23.5,    0.79,    -0.0021,    0.0000,    0.0048,    9.694,    0.013,    0.000
