# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.1163,    0.0480,    209.542,    0.222,    13.349
1.0,    0.03,    0.0648,    0.1156,    0.0487,    212.524,    0.226,    13.265
2.1,    0.05,    0.1270,    0.1145,    0.0492,    215.507,    0.228,    13.144
3.1,    0.08,    0.1864,    0.1132,    0.0497,    217.744,    0.231,    12.989
4.2,    0.11,    0.2430,    0.1115,    0.0501,    219.236,    0.233,    12.802
5.2,    0.14,    0.2967,    0.1097,    0.0504,    220.727,    0.234,    12.588
6.3,    0.16,    0.3475,    0.1075,    0.0507,    221.473,    0.235,    12.344
7.3,    0.19,    0.3953,    0.1052,    0.0508,    222.219,    0.236,    12.068
8.3,    0.22,    0.4404,    0.1025,    0.0508,    222.219,    0.236,    11.766
9.3,    0.25,    0.4829,    0.0996,    0.0507,    221.473,    0.235,    11.436
10.4,    0.27,    0.5227,    0.0965,    0.0504,    220.727,    0.234,    11.076
11.4,    0.30,    0.5599,    0.0931,    0.0499,    218.490,    0.232,    10.689
12.5,    0.33,    0.5945,    0.0895,    0.0493,    215.507,    0.229,    10.266
13.5,    0.35,    0.6265,    0.0855,    0.0484,    211.779,    0.225,    9.817
14.6,    0.38,    0.6559,    0.0813,    0.0474,    207.305,    0.220,    9.332
15.6,    0.41,    0.6828,    0.0768,    0.0461,    201.339,    0.214,    8.821
16.6,    0.44,    0.7069,    0.0721,    0.0446,    194.628,    0.207,    8.274
17.7,    0.46,    0.7284,    0.0672,    0.0428,    187.171,    0.199,    7.718
18.7,    0.49,    0.7476,    0.0622,    0.0409,    178.968,    0.190,    7.144
19.8,    0.52,    0.7646,    0.0571,    0.0388,    169.274,    0.180,    6.557
20.8,    0.55,    0.7779,    0.0519,    0.0364,    159.580,    0.169,    5.956
21.9,    0.57,    0.7873,    0.0466,    0.0339,    148.394,    0.157,    5.347
22.9,    0.60,    0.7937,    0.0411,    0.0311,    136.463,    0.144,    4.724
23.9,    0.63,    0.7964,    0.0356,    0.0281,    123.040,    0.130,    4.083
24.9,    0.66,    0.7929,    0.0299,    0.0247,    108.126,    0.115,    3.434
26.0,    0.68,    0.7785,    0.0241,    0.0211,    92.467,    0.098,    2.767
27.0,    0.71,    0.7473,    0.0182,    0.0173,    75.316,    0.080,    2.091
28.1,    0.74,    0.6836,    0.0122,    0.0132,    57.419,    0.061,    1.406
29.1,    0.76,    0.5321,    0.0061,    0.0088,    38.776,    0.041,    0.707
30.2,    0.79,    -0.0043,    0.0000,    0.0045,    19.388,    0.021,    -0.004
