# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0843,0.0406,738.989,0.336,21.583
1.8,0.02,0.0519,0.0842,0.0404,734.514,0.334,21.547
3.5,0.05,0.1040,0.0840,0.0402,730.786,0.332,21.503
5.3,0.07,0.1564,0.0837,0.0399,727.057,0.330,21.432
7.1,0.10,0.2088,0.0833,0.0397,722.583,0.329,21.329
8.9,0.12,0.2611,0.0828,0.0394,717.363,0.326,21.187
10.6,0.15,0.3129,0.0820,0.0391,712.143,0.324,20.996
12.4,0.17,0.3640,0.0811,0.0388,705.432,0.321,20.747
14.1,0.20,0.4139,0.0798,0.0384,697.975,0.317,20.435
15.9,0.22,0.4622,0.0783,0.0379,690.518,0.314,20.053
17.7,0.25,0.5085,0.0766,0.0374,681.570,0.310,19.599
19.4,0.27,0.5520,0.0742,0.0368,669.638,0.304,19.003
21.2,0.30,0.5919,0.0709,0.0358,650.996,0.296,18.153
23.0,0.32,0.6261,0.0675,0.0348,633.845,0.288,17.268
24.8,0.35,0.6558,0.0639,0.0339,617.439,0.281,16.365
26.5,0.37,0.6831,0.0603,0.0329,599.543,0.273,15.435
28.3,0.40,0.7081,0.0566,0.0318,578.663,0.263,14.479
30.0,0.42,0.7303,0.0528,0.0305,556.292,0.253,13.505
31.8,0.45,0.7498,0.0489,0.0292,530.938,0.241,12.508
33.6,0.47,0.7666,0.0449,0.0276,503.347,0.229,11.481
35.4,0.50,0.7802,0.0408,0.0260,472.774,0.215,10.431
37.1,0.52,0.7907,0.0366,0.0241,439.217,0.200,9.359
38.9,0.55,0.7974,0.0323,0.0222,403.424,0.183,8.269
40.7,0.57,0.7984,0.0279,0.0200,364.647,0.166,7.153
42.4,0.60,0.7929,0.0235,0.0177,322.142,0.146,6.018
44.2,0.62,0.7735,0.0190,0.0153,278.146,0.126,4.862
46.0,0.65,0.7270,0.0144,0.0128,232.658,0.106,3.683
47.7,0.67,0.6301,0.0097,0.0103,187.916,0.085,2.478
49.5,0.70,0.4376,0.0049,0.0078,141.683,0.064,1.250
51.3,0.72,0.0000,0.0000,0.0052,94.704,0.043,0.000
