# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1028,0.0443,0.000,0.002,0.147
0.1,0.03,0.0642,0.1023,0.0449,0.000,0.003,0.147
0.2,0.06,0.1257,0.1016,0.0456,0.000,0.003,0.142
0.4,0.08,0.1846,0.1007,0.0461,0.000,0.003,0.142
0.5,0.11,0.2409,0.0994,0.0466,0.000,0.003,0.142
0.6,0.14,0.2943,0.0979,0.0469,0.000,0.003,0.138
0.7,0.17,0.3449,0.0961,0.0472,0.000,0.003,0.138
0.8,0.20,0.3925,0.0942,0.0474,0.000,0.003,0.133
0.9,0.23,0.4371,0.0919,0.0474,0.000,0.003,0.129
1.1,0.25,0.4788,0.0894,0.0474,0.000,0.003,0.125
1.2,0.28,0.5175,0.0867,0.0472,0.000,0.003,0.125
1.3,0.31,0.5531,0.0836,0.0469,0.000,0.003,0.120
1.4,0.34,0.5854,0.0802,0.0463,0.000,0.003,0.116
1.6,0.37,0.6144,0.0763,0.0455,0.000,0.003,0.107
1.7,0.39,0.6401,0.0723,0.0446,0.000,0.003,0.102
1.8,0.42,0.6623,0.0681,0.0435,0.000,0.002,0.098
1.9,0.45,0.6814,0.0639,0.0423,0.000,0.002,0.089
2.0,0.48,0.6973,0.0596,0.0410,0.000,0.002,0.085
2.1,0.51,0.7103,0.0551,0.0394,0.000,0.002,0.080
2.3,0.54,0.7209,0.0506,0.0376,0.000,0.002,0.071
2.4,0.56,0.7293,0.0460,0.0356,0.000,0.002,0.067
2.5,0.59,0.7354,0.0412,0.0332,0.000,0.002,0.058
2.6,0.62,0.7388,0.0364,0.0306,0.000,0.002,0.053
2.7,0.65,0.7390,0.0314,0.0276,0.000,0.002,0.044
2.9,0.68,0.7350,0.0264,0.0243,0.000,0.001,0.036
3.0,0.70,0.7213,0.0213,0.0208,0.000,0.001,0.031
3.1,0.73,0.6908,0.0161,0.0171,0.000,0.001,0.022
3.2,0.76,0.6287,0.0108,0.0131,0.000,0.001,0.013
3.4,0.79,0.4845,0.0054,0.0088,0.000,0.000,0.009
3.4,0.82,-0.0041,0.0000,0.0048,0.000,0.000,0.000
