# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0946,0.0355,20.880,0.067,3.394
0.4,0.02,0.0629,0.0934,0.0358,20.880,0.067,3.350
0.8,0.05,0.1231,0.0921,0.0361,21.625,0.068,3.305
1.2,0.07,0.1805,0.0906,0.0363,21.625,0.068,3.252
1.6,0.10,0.2350,0.0890,0.0365,21.625,0.069,3.194
2.0,0.12,0.2867,0.0872,0.0367,21.625,0.069,3.127
2.4,0.14,0.3355,0.0853,0.0368,21.625,0.069,3.056
2.8,0.17,0.3812,0.0832,0.0368,21.625,0.069,2.980
3.2,0.19,0.4239,0.0809,0.0368,21.625,0.069,2.900
3.6,0.22,0.4634,0.0784,0.0367,21.625,0.069,2.811
4.0,0.24,0.4998,0.0758,0.0365,21.625,0.069,2.718
4.4,0.27,0.5330,0.0729,0.0363,21.625,0.068,2.616
4.7,0.29,0.5630,0.0700,0.0359,20.880,0.067,2.509
5.1,0.31,0.5899,0.0668,0.0355,20.880,0.067,2.393
5.5,0.34,0.6136,0.0634,0.0348,20.880,0.065,2.273
5.9,0.36,0.6341,0.0598,0.0341,20.134,0.064,2.144
6.3,0.39,0.6517,0.0561,0.0332,19.388,0.062,2.011
6.8,0.41,0.6664,0.0523,0.0322,18.642,0.060,1.877
7.2,0.43,0.6790,0.0485,0.0310,18.642,0.058,1.739
7.6,0.46,0.6892,0.0445,0.0296,17.151,0.056,1.597
7.9,0.48,0.6973,0.0405,0.0280,16.405,0.053,1.455
8.3,0.51,0.7026,0.0363,0.0262,15.660,0.049,1.303
8.7,0.53,0.7046,0.0321,0.0241,14.168,0.045,1.148
9.1,0.55,0.7037,0.0277,0.0218,12.677,0.041,0.992
9.5,0.58,0.6961,0.0232,0.0193,11.185,0.036,0.832
9.9,0.60,0.6769,0.0187,0.0166,9.694,0.031,0.672
10.3,0.63,0.6390,0.0141,0.0138,8.203,0.026,0.507
10.7,0.65,0.5673,0.0094,0.0108,6.711,0.020,0.338
11.1,0.68,0.4110,0.0047,0.0078,4.474,0.015,0.169
11.5,0.70,-0.0013,0.0000,0.0049,2.983,0.009,0.000
