# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1055,0.0843,6213.171,3.956,94.596
2.0,0.02,0.0314,0.1053,0.0804,5931.297,3.776,94.462
3.9,0.05,0.0659,0.1052,0.0766,5644.202,3.593,94.289
5.9,0.07,0.1039,0.1049,0.0726,5353.379,3.408,94.058
7.9,0.10,0.1461,0.1046,0.0687,5065.539,3.225,93.795
9.9,0.12,0.1928,0.1040,0.0647,4768.751,3.036,93.244
11.8,0.14,0.2436,0.1026,0.0606,4468.234,2.844,91.980
13.8,0.17,0.3002,0.1007,0.0563,4152.803,2.644,90.321
15.8,0.19,0.3597,0.0985,0.0526,3875.402,2.467,88.364
17.7,0.22,0.4170,0.0959,0.0496,3659.149,2.330,85.980
19.7,0.24,0.4689,0.0928,0.0475,3498.824,2.228,83.200
21.7,0.26,0.5156,0.0894,0.0457,3372.055,2.147,80.153
23.6,0.29,0.5635,0.0850,0.0434,3199.052,2.036,76.180
25.6,0.31,0.5979,0.0809,0.0422,3108.823,1.979,72.506
27.6,0.34,0.6337,0.0766,0.0406,2992.494,1.905,68.685
29.6,0.36,0.6659,0.0720,0.0389,2869.453,1.827,64.593
31.6,0.38,0.6968,0.0674,0.0371,2735.227,1.741,60.402
33.5,0.41,0.7264,0.0625,0.0351,2588.324,1.648,56.079
35.5,0.43,0.7569,0.0576,0.0328,2422.033,1.542,51.648
37.5,0.46,0.7802,0.0527,0.0308,2269.165,1.445,47.258
39.4,0.48,0.7999,0.0479,0.0287,2118.533,1.349,42.961
41.4,0.50,0.8152,0.0430,0.0266,1960.445,1.248,38.593
43.4,0.53,0.8261,0.0381,0.0243,1791.917,1.141,34.131
45.4,0.55,0.8317,0.0330,0.0219,1612.949,1.027,29.576
47.3,0.58,0.8304,0.0278,0.0193,1421.304,0.905,24.941
49.3,0.60,0.8163,0.0226,0.0166,1222.202,0.778,20.239
51.3,0.62,0.7780,0.0171,0.0137,1012.660,0.645,15.373
53.2,0.65,0.6992,0.0116,0.0107,788.950,0.502,10.364
55.2,0.67,0.5175,0.0058,0.0076,557.038,0.355,5.222
57.2,0.70,-0.0102,-0.0001,0.0046,337.056,0.215,-0.062
