# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0949,0.0353,49.216,0.118,6.050
0.5,0.02,0.0634,0.0937,0.0356,49.962,0.119,5.974
1.1,0.05,0.1240,0.0924,0.0359,49.962,0.120,5.889
1.6,0.07,0.1818,0.0909,0.0362,50.708,0.121,5.796
2.1,0.10,0.2366,0.0893,0.0364,50.708,0.121,5.694
2.6,0.12,0.2886,0.0875,0.0365,51.453,0.122,5.578
3.2,0.14,0.3376,0.0855,0.0367,51.453,0.122,5.454
3.7,0.17,0.3836,0.0834,0.0367,51.453,0.122,5.320
4.2,0.19,0.4266,0.0811,0.0367,51.453,0.122,5.173
4.7,0.22,0.4665,0.0787,0.0366,51.453,0.122,5.018
5.3,0.24,0.5033,0.0760,0.0364,50.708,0.122,4.849
5.8,0.27,0.5369,0.0732,0.0362,50.708,0.121,4.666
6.3,0.29,0.5675,0.0702,0.0358,49.962,0.119,4.475
6.9,0.31,0.5950,0.0670,0.0353,49.216,0.118,4.270
7.4,0.34,0.6194,0.0636,0.0346,48.470,0.116,4.057
7.9,0.36,0.6407,0.0600,0.0338,46.979,0.113,3.825
8.4,0.39,0.6591,0.0563,0.0329,46.233,0.110,3.590
9.0,0.41,0.6748,0.0525,0.0319,44.742,0.106,3.350
9.5,0.43,0.6881,0.0486,0.0307,42.505,0.102,3.100
10.1,0.46,0.6991,0.0447,0.0293,41.013,0.098,2.847
10.6,0.48,0.7076,0.0406,0.0276,38.776,0.092,2.589
11.1,0.51,0.7133,0.0364,0.0258,35.794,0.086,2.322
11.6,0.53,0.7157,0.0321,0.0238,33.556,0.079,2.051
12.2,0.55,0.7150,0.0278,0.0215,29.828,0.072,1.770
12.7,0.58,0.7075,0.0233,0.0190,26.845,0.064,1.486
13.2,0.60,0.6881,0.0187,0.0164,23.117,0.055,1.197
13.7,0.63,0.6498,0.0141,0.0136,19.388,0.046,0.903
14.3,0.65,0.5771,0.0095,0.0107,14.914,0.036,0.605
14.8,0.67,0.4183,0.0048,0.0077,10.440,0.026,0.302
15.3,0.70,-0.0030,0.0000,0.0048,6.711,0.016,0.000
