# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1046,0.0719,3451.099,2.535,70.469
1.7,0.02,0.0371,0.1042,0.0676,3243.049,2.382,70.162
3.4,0.05,0.0789,0.1036,0.0631,3029.779,2.226,69.775
5.1,0.07,0.1260,0.1025,0.0587,2818.000,2.070,69.050
6.8,0.10,0.1778,0.1007,0.0545,2615.169,1.921,67.813
8.6,0.12,0.2355,0.0985,0.0503,2413.830,1.773,66.345
10.3,0.14,0.2945,0.0961,0.0471,2260.962,1.661,64.748
12.0,0.17,0.3493,0.0936,0.0451,2164.767,1.590,63.022
13.7,0.19,0.4024,0.0908,0.0434,2084.231,1.531,61.163
15.4,0.22,0.4535,0.0879,0.0419,2012.644,1.478,59.166
17.1,0.24,0.5022,0.0847,0.0406,1947.022,1.430,57.040
18.9,0.26,0.5478,0.0813,0.0393,1885.129,1.385,54.775
20.6,0.29,0.5898,0.0778,0.0381,1826.965,1.342,52.382
22.3,0.31,0.6279,0.0740,0.0369,1769.546,1.300,49.860
24.0,0.34,0.6617,0.0701,0.0357,1712.873,1.258,47.231
25.7,0.36,0.6918,0.0661,0.0345,1653.962,1.215,44.500
27.4,0.38,0.7188,0.0620,0.0332,1592.815,1.170,41.742
29.1,0.41,0.7435,0.0578,0.0318,1525.702,1.121,38.935
30.8,0.43,0.7662,0.0535,0.0302,1451.878,1.066,36.053
32.5,0.46,0.7866,0.0491,0.0286,1370.596,1.007,33.104
34.3,0.48,0.8045,0.0447,0.0267,1281.858,0.942,30.083
36.0,0.51,0.8191,0.0401,0.0247,1186.408,0.871,26.996
37.7,0.53,0.8303,0.0354,0.0226,1082.756,0.796,23.842
39.4,0.55,0.8374,0.0306,0.0202,970.901,0.713,20.622
41.1,0.58,0.8379,0.0257,0.0177,851.589,0.625,17.339
42.9,0.60,0.8266,0.0208,0.0151,726.312,0.533,14.003
44.6,0.63,0.7969,0.0157,0.0123,592.831,0.435,10.600
46.3,0.65,0.7345,0.0106,0.0093,448.911,0.330,7.122
48.0,0.67,0.5725,0.0053,0.0063,300.517,0.221,3.585
49.7,0.70,-0.0093,0.0000,0.0034,164.054,0.121,-0.031
