# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0978,0.0424,474.265,0.566,24.950
1.1,0.02,0.0559,0.0967,0.0415,464.571,0.555,24.652
2.1,0.05,0.1125,0.0953,0.0407,455.623,0.544,24.310
3.2,0.07,0.1687,0.0938,0.0401,448.166,0.535,23.918
4.2,0.10,0.2241,0.0921,0.0395,442.200,0.527,23.487
5.3,0.12,0.2782,0.0902,0.0390,436.234,0.520,23.006
6.3,0.14,0.3305,0.0882,0.0385,430.269,0.514,22.486
7.4,0.17,0.3808,0.0859,0.0380,425.049,0.507,21.916
8.4,0.19,0.4289,0.0835,0.0375,419.083,0.500,21.307
9.5,0.22,0.4744,0.0809,0.0369,413.118,0.493,20.640
10.6,0.24,0.5172,0.0782,0.0363,406.406,0.485,19.932
11.6,0.26,0.5569,0.0752,0.0357,399.695,0.477,19.181
12.7,0.29,0.5934,0.0721,0.0350,391.492,0.468,18.380
13.7,0.31,0.6269,0.0687,0.0343,383.290,0.457,17.526
14.8,0.34,0.6571,0.0652,0.0334,373.596,0.446,16.627
15.8,0.36,0.6838,0.0615,0.0324,362.410,0.433,15.684
16.9,0.38,0.7077,0.0577,0.0314,350.479,0.419,14.719
17.9,0.41,0.7292,0.0538,0.0302,337.056,0.403,13.723
19.0,0.43,0.7483,0.0498,0.0288,322.142,0.385,12.709
20.0,0.46,0.7650,0.0457,0.0273,305.737,0.365,11.668
21.1,0.48,0.7774,0.0416,0.0257,287.840,0.343,10.605
22.1,0.50,0.7865,0.0373,0.0240,267.706,0.320,9.519
23.2,0.53,0.7923,0.0330,0.0220,246.081,0.294,8.407
24.2,0.55,0.7942,0.0285,0.0199,222.219,0.265,7.273
25.3,0.58,0.7882,0.0240,0.0176,196.119,0.234,6.116
26.4,0.60,0.7695,0.0193,0.0151,169.274,0.202,4.933
27.4,0.63,0.7317,0.0146,0.0125,139.446,0.167,3.723
28.5,0.65,0.6586,0.0098,0.0097,108.126,0.129,2.500
29.5,0.67,0.4892,0.0049,0.0068,75.316,0.090,1.254
30.6,0.70,-0.0055,0.0000,0.0041,45.488,0.054,-0.009
